pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age
-0.2286452015281644,0.861134619353099,0.0,1.0956219658842916,-0.4929577464788733,0.03487064116985377,-0.35000000000000064,-0.4395454545454545
-0.15637413083534601,0.4443365431496569,0.29620487503856846,-0.1941834053355899,0.03521126760563374,-0.6872890888638921,-1.5233333333333337,1.1395454545454555
-0.1742820067592302,0.5331879210439573,0.0,-0.6253061951632298,-0.5302816901408451,-2.69066366704162,-2.5166666666666666,0.7301515151515153
-0.0960623873813956,0.19111394921211164,0.0,0.10867144702266957,-0.05492957746478875,-0.05399325084364454,0.08333333333333265,-1.1516666666666666
-0.10872638953786838,0.23903437283767984,0.0,-0.34382933238320046,0.31690140845070414,-0.3610798650168729,-0.10333333333333378,-0.7092424242424241
0.027110275271306522,0.02817818141952885,1.6167849429188528,0.1093840466752772,0.22246478873239445,0.40719910011248595,0.41666666666666624,0.03015151515151513
-0.10073180207184865,0.20930185406944818,0.0,-0.40261880372333314,0.9471830985915495,-0.00562429696287964,-0.05000000000000004,0.14530303030303027
0.4125207132466183,-0.7431350739184004,3.9493983338475793,-1.0101100075713711,7.626760563380282,-0.43082114735658045,-0.45000000000000034,1.0937878787878788
1.683660120343756,-0.1757713203141544,0.9068805924097504,-0.6897964637242239,10.584507042253524,0.500562429696288,0.7499999999999991,-0.485
-0.31178891117476965,0.5447209029342008,0.0,1.5267447557119314,-0.5538732394366197,-0.26209223847019125,-0.25000000000000056,0.021060606060605964
1.0606345608985346,-0.7308694463327557,0.0,-0.3331403375940854,-0.3169014084507043,-2.125984251968504,-1.3500000000000003,0.2913636363636364
0.6763420996252696,-0.9350061447496778,0.6257327985189759,-0.7287756647218634,0.03521126760563374,0.7041619797525309,0.14999999999999938,-0.23675757575757572
1.3318982718388879,-1.1749069882121594,1.5427337241592107,-0.7083240546920233,0.03521126760563374,-0.06524184476940383,0.026666666666665947,0.8483333333333334
-0.15241915245379378,0.4242585883466968,0.0,0.26366187146483766,0.31584507042253523,1.0438695163104612,1.2166666666666661,-0.14560606060606052
1.4728492445347885,-0.2006508163371428,2.344955260722,0.2707878679909143,-0.003521126760563384,0.021372328458942633,0.2166666666666661,0.7877272727272727
-0.08634154463301315,0.1570602409723296,0.0,-0.47566026811561923,-0.1309859154929578,-1.4578177727784027,-1.1500000000000001,-0.24560606060606055
-0.12311664697670392,1.0641344262107737,0.14069731564332003,0.00534449739455752,0.10769718309859157,0.3194600674915636,0.2833333333333328,0.15136363636363645
