pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age
1.39,1.8148247421590515,0.0,1191.0,0.0519,5743.0,0.99,4.07
1.33,1.8625285401162623,0.00549,841.0,0.0147,3436.0,0.408,4.432
8.54124329,0.5766133643039938,0.319,717.6,0.1515,5640.0,1.005,6.3
2.43,1.247032293786383,0.0,860.0,0.0927,5753.0,0.98,3.89
14.79588,0.2326977641190214,0.0,1475.3,0.0571,6230.0,1.11,2.6
1.99,1.4398351280479205,0.0,765.0,0.1246,6077.0,1.09,3.09
2.39,1.264126727145683,0.0,641.0,0.1027,5268.0,0.8500000000000001,4.79
3.01,1.0577902941478543,0.0,540.0,0.2289999999999999,5731.0,0.95,9.7
3.03,1.0508216248317612,0.067,677.734,0.1916,5610.0,0.967,9.52
2.9,1.0885619528146082,0.08,442.0,0.049,3570.0,0.39,3.84401
14.0,0.2271355725837472,0.228,688.9110000000001,0.7710000000000001,6123.0,1.22,2.5
6.4,0.532978428407124,0.0,308.0,1.19671,6340.0,1.07,5.01
2.08,1.62924053973028,0.056,368.0,0.0809,3392.0,0.408,5.112699999999999
2.14,1.3686394258811698,0.0,795.0,0.1082,6051.0,1.1,3.24
13.9,0.4440445900756395,0.29,623.266,2.08,5098.0,1.54,2.7
12.22,0.6575200029167942,0.066,1544.0,0.0446,5800.0,1.12,5.8
10.07687365,1.0296194171811583,0.113,1505.0,0.0301,5587.0,1.004,2.6
14.60530185,0.5306282510621704,0.083,1639.0,0.05448,6206.0,1.378,2.45
2.21,1.33500106673234,0.2141,50.0,2.6000000000000005,5549.0,0.22,7.909999999999999
0.64472273,1.6370530794670737,0.0,981.0,0.05068,5450.0,0.944,1.58
3.39,1.0296194171811583,0.077,757.0,0.0782,5356.3,0.9350000000000002,2.8
1.71,1.5933085305042167,0.0,786.0,0.11858,5913.0,1.04,3.63
1.32,1.871802176901592,0.0,341.0,0.177,4262.0,0.622827,1.6
3.2,1.0043016091968684,0.2,957.2,0.1129999999999999,6200.0,1.21,0.25
1.13,1.7561322915849038,0.0112,722.0,0.102,3437.0,0.48,4.994999999999999
12.10569916,1.0508216248317612,0.023,1140.0,0.0900999999999999,6002.0,1.175,2.5
2.52,0.9321640810304452,0.039,415.0,0.073,3563.0,0.437,4.6
2.56,1.199964782928397,0.0,609.0,0.1541799999999999,5653.0,1.01,2.09
12.7,1.955860479908481,0.29754,649.392,1.84,5549.0,0.91,7.114
3.11,1.0296194171811583,0.0,908.0,0.1473,6152.0,1.12,3.02
2.98929758,1.0612565021243408,0.0,780.0,0.2013999999999999,6200.0,1.158,0.33
1.09,1.88706964903238,0.0,830.0,0.133,5852.0,1.166,5.13
3.21,1.0043016091968684,0.1296,61.4,3.2000000000000006,5549.0,0.56,7.903
13.9,0.456791735273505,0.57,726.2,0.87,4875.0,0.65,10.0
13.4,0.9001613499442714,0.15,597.47,1.6000000000000003,4861.0,1.84,2.42
9.6,0.3471295310952009,0.09,1369.032,0.05,5644.0,0.99,11.0
1.45,1.769854633840005,0.02,325.41,0.213,3350.0,0.33,2.0
1.49090097,1.7387102481382395,0.0,908.7,0.102,5428.0,0.938545,2.864
2.41,1.2556160374777745,0.016,801.0,0.0532,4870.0,0.78,5.213
2.95,1.075002423028976,0.0,418.383,0.1344,3816.0,0.55,3.469
13.1,1.269760544863939,0.148,346.07,3.870000000000001,5603.0,1.49,4.51
5.19,0.6549259677397475,0.06,290.61,0.14339,3466.0,0.4199999999999999,6.283
0.9898,1.8421356765531216,0.0078,1388.8200000000002,0.0511,5711.0,1.018,6.863999999999999
0.821,2.1400661634962708,0.092,1004.0,0.0637,5495.0,0.929,5.6
2.52442508,1.5325568680981427,0.2,650.68,0.139,5618.0,0.9373,6.0
1.70557445,1.5953389880545987,0.0,1194.0,0.0504,5633.0,0.973,13.9
2.08874836,1.3029127521808397,0.0,780.53,0.127,5968.0,1.0251,4.7
2.83,1.1118575154181305,0.1031,349.6,1.54,5549.0,0.37,7.890000000000001
1.61,1.3072300496606435,0.38,670.0,0.21747,5825.0,1.08,6.46
2.36,1.275362800412609,0.0,512.0,0.0805,4445.0,0.71,3.63
1.78,1.551808799597464,0.192,727.4,0.039,3734.0,0.626,4.3580000000000005
3.2,1.0043016091968684,0.0,675.0,0.168,5558.0,0.9200000000000002,4.37
1.44,1.776645831418007,0.0,684.0,0.15698,5986.0,1.06,3.8
6.81,0.6830968447064438,0.13,885.0,0.0471,4802.0,0.75,4.1
3.16,1.015230679729059,0.45,1373.3,0.0444,5966.0,1.095,5.6
1.08940238,1.888583653863595,0.0,674.0,0.0563,4391.0,0.671,6.016
0.991,1.8421356765531216,0.0,586.0,0.02037,3300.0,0.262,4.284999999999999
4.95,0.6846108495376589,0.0,567.0,0.16,5180.0,0.916,1.48
4.88,0.2223432311434406,0.077,885.0,0.092,5939.0,1.099,3.3
0.743,1.7029282555214391,0.08,400.0,0.0274,3195.0,0.162,5.366
17.59813,0.3199072197465178,0.0,2085.0,0.0455,6670.0,1.524,1.9
1.58,0.9915970714130556,0.19,790.0,0.162,6239.0,1.108,3.39
2.328,1.423108334242607,0.16,931.0,0.1017,6169.0,1.098,2.5
2.22,1.332366019094335,0.0,535.0,0.3211,6182.0,1.18,2.95
1.44,1.776645831418007,0.0,388.0,0.0341,3212.0,0.179,4.5
2.81109223,1.11514159061932,0.0,267.0,0.7097,5404.0,0.94,8.5
3.08851092,1.0367368849500225,0.0,985.0,0.0714,6061.0,1.05,0.3
2.97022762,1.068153081183401,0.0,423.0,0.55374,6131.95,1.16,4.19
12.666,0.3435897043900769,0.0,1550.0,0.051,5924.0,1.14,4.3
2.36,2.244955980157409,0.0,865.0,0.1072,6039.0,1.0,3.98
1.47,1.752672080520008,0.0,635.0,0.1327,5528.0,0.9300000000000002,4.57
14.0,0.3859424416193004,0.22,567.24,1.88,5900.0,1.25,4.28
13.1,1.2919836816486496,0.04,637.7,1.82,4940.0,1.36,2.3
1.49681583,1.6054298910365616,0.0,1694.1,0.0122,4914.0,0.8048,2.1
0.86973029,1.7783364488959144,0.0,856.0,0.05444,5159.0,0.752,14.0
8.18255591,1.269760544863939,0.074,950.11,0.173,6560.0,1.41,2.69
2.415,1.2383742310432684,0.0,703.0,0.0287,3476.0,0.512,3.719
0.566,1.5727739280625088,0.0560099999999999,758.0,0.02123,3485.0,0.4193,6.685
2.43056832,1.247032293786383,0.0,839.0,0.0697,5757.0,0.865,0.4
3.16,1.015230679729059,0.0,526.0,0.19784,5616.0,0.95,4.9
1.93,1.4701758451005928,0.0,402.0,0.1129999999999999,4257.0,0.602,3.47
16.98160576,0.3927175352856617,0.0,2250.0,0.0474,7800.0,1.75,0.8
1.0,1.8468787684491343,0.07531,427.0,0.0576,3420.0,0.4,5.989
1.85,1.7749523509116738,0.0,1037.0,0.104,6186.0,1.19,4.0
9.3,0.3590720685384538,0.0,824.0,0.0787,5535.0,0.96,4.27
3.64,1.88706964903238,0.0,1932.0,0.0155,5257.0,0.97,6.7
2.29064904,1.3029127521808397,0.0,740.0,0.1077,5931.0,0.9529999999999998,2.5740000000000007
2.49,1.2267122912954256,0.0,266.0,0.4426,4540.0,0.74,2.51
13.9,0.4317824164255378,0.305,450.7,0.492,4050.0,0.62,4.56
10.87,1.547562508716013,0.53,600.0,0.1055,5075.0,0.89,3.0
2.02,1.425515074273172,0.0,530.0,0.139,5208.0,0.763,11.9
2.39,1.264126727145683,0.0,1367.0,0.0397,5913.0,1.04,3.89
11.76945,0.5265021031509982,0.0,1338.0,0.03769,5600.0,0.886,2.6
1.85,1.5129270120532563,0.0,451.0,0.3436,5656.0,0.96,4.47
0.7599,1.713797927758343,0.177,1552.9,0.0117,4116.0,0.808,3.374
8.24,0.4094571293777018,0.015,533.4680000000001,0.198,4875.0,0.8,3.9
2.92,1.0818051703517284,0.0,621.0,0.129,5404.0,0.756,13.8
1.978,0.9271404601283952,0.027,706.0,0.10363,5505.2,0.9280000000000002,1.38
3.34822227,0.9707789171582246,0.0293,1007.53,0.102,5890.3,1.069,6.757
7.04,0.483043242753539,0.2347999999999999,432.48,2.31,5549.0,0.4699999999999999,6.688
3.76,0.8796267475025636,0.132,292.44,2.9400000000000004,3719.0,0.3899,8.047
1.96,1.4539530095937054,0.0348,1529.0,0.0409,5945.0,1.11,6.612
3.15,1.0043016091968684,0.0,410.0,0.26,5194.0,0.901,3.39
2.94,0.4252677354043441,0.0,583.0,0.236,6099.0,1.024,2.14
1.25,1.9329696377795784,0.016866,1060.0,0.0064,3333.0,0.25,4.279000000000001
2.0,1.4350845252893227,0.0,505.0,0.156,5098.0,0.834,0.87
12.8,1.769854633840005,0.063,503.2,1.034,5602.0,0.974,8.3
1.6,1.66392609771817,0.0,268.0,0.1654,3638.0,0.404,3.2
13.8,0.4891933236388768,0.2854599999999999,654.8,3.58,5549.0,0.73,5.9118
2.79,1.1216775615991057,0.0,498.0,0.22,5752.0,0.914,0.93
1.41,1.7984040119467235,0.0,928.0,0.11397,6370.0,1.26,2.24
2.0,1.4350845252893227,0.0121,586.0,0.0513,3810.0,0.58,4.101999999999999
18.38276,0.217527812528574,0.233,1823.0,0.0478,6050.0,1.275,4.3
10.92875618,0.2382291887322506,0.0,1352.0,0.0672,5611.0,1.13,7.6
2.63,2.128231705849268,0.04,795.0,0.13,5725.0,1.0,6.8
18.10250383,0.0880108773227133,0.18,1387.0,0.0607,6100.0,1.16,10.8
13.5,0.7371640659767197,0.4,646.0,4.43,6212.0,1.19,3.3
2.53,1.208960345836975,0.0,303.0,0.56378,5262.0,0.8400000000000001,5.01
1.39,1.8115620965242347,0.251,300.17999999999995,1.9,5549.0,0.5,9.3445
1.536,1.916922612182061,0.1,1592.0,0.04544,5854.0,1.238,4.29
2.57807,2.1849270495258133,0.0,546.0,0.241,5766.0,1.6699999999999997,3.34
1.4593834,1.763017000362401,0.0,848.0,0.04911,4821.0,0.765,12.2
1.17984089,1.9300710850255671,0.0,1058.0,0.05605,5661.0,0.964,1.86
14.01125,0.6043159668533296,0.0,1630.0,0.05524,6397.0,1.1,2.1
6.310667,0.6043159668533296,0.17,1084.0,0.04012,4985.0,0.8489999999999999,7.8
2.76022913,1.1314021114911006,0.0,714.0,0.204,6572.0,1.2980000000000005,0.28
1.704,1.7950872593207297,0.053,871.0,0.0422,4552.0,0.678,5.4
1.355,1.840549633397487,0.043,1138.0,0.0385,5192.0,0.8556999999999999,0.21
12.77826,0.7929925155296614,0.0,1555.0,0.03303,5640.0,1.18,4.8
2.839553935,1.269760544863939,0.1995,629.983,0.1699999999999999,5471.0,1.003,6.03
1.43,1.7817091333745536,0.0,786.0,0.0917,5570.0,0.96,4.79
13.3,1.0296194171811583,0.38,627.4010000000001,0.8400000000000001,5645.0,1.2,6.39
1.63,1.6428726885203375,0.0,871.0,0.0188,4103.0,0.63,3.09
1.69,1.6054298910365616,0.0,660.0,0.201,6509.0,1.202,2.349
1.32557381,1.867176108512809,0.0,962.0,0.04946,5135.55,0.866,2.24
12.31,0.210260925483196,0.0,1287.755,0.04,4812.0,0.4199999999999999,1.0
3.72,0.8878912573524571,0.22,496.2,0.506,5998.0,1.07,3.92
2.02,1.425515074273172,0.0,378.0,0.0862,4554.0,0.7,2.69
14.2,0.2768738737351776,0.0103,1314.52,0.0426,5790.0,1.04,7.4
1.79,1.547562508716013,0.0,1064.0,0.0445,5538.0,0.94,4.37
2.49,0.8960880245566356,0.0,607.0,0.21183,5990.0,1.08,0.65
2.85,1.1052568313867783,0.189,845.3,0.111,5726.0,0.83,11.0
2.839553935,1.269760544863939,0.2,910.0,0.0468,4956.0,0.77,4.5
1.401,1.9600947840472696,0.0099,683.5,0.02107,3376.0,0.3527,6.784999999999999
13.02,1.269760544863939,0.0,753.0,0.025,4739.0,0.77,2.82
1.11955354,1.9050881545350584,0.0,865.0,0.07976,5808.0,0.987,1.29
0.913,1.80005827204275,0.06,471.2,0.01634,3151.0,0.142,3.8
1.95,2.501435951739211,0.0297,1329.0,0.02359,5280.0,0.853,2.1
1.17,1.927164106234258,0.0,621.0,0.142,5603.0,0.89,6.46
1.64,1.6389967146756448,0.0,1169.0,0.0483,5792.0,1.0,3.72
1.15,1.913977101952304,0.0,926.0,0.0481,5288.0,0.8500000000000001,4.57
2.33,1.308332819650179,0.0044,489.0,0.04526,3506.0,0.386,3.791
3.95,0.8415671856782186,0.0,392.0,0.397,5676.0,0.852,9.12
2.37,1.269760544863939,0.0,491.0,0.1679,5235.0,0.8500000000000001,4.27
7.87,0.4298324645564588,0.3,590.6020000000001,0.5137,4949.0,1.4700000000000002,4.4
2.2,1.3428648031925547,0.0,747.0,0.155,6050.0,0.982,7.94
12.17,1.078749659571858,0.461,705.0,0.118,5433.0,0.949,1.2
10.7,0.3067491351690066,0.1873999999999999,67.4,2.59,5549.0,0.41,5.9277
10.548,1.4906543764441331,0.02853,1163.855,0.03734,4400.0,0.6950000000000001,7.444000000000001
11.30986153,0.9555114450274363,0.018,441.0,0.332,5700.0,0.89,10.8
15.614137,0.29416103854949,0.084,1540.0,0.05287,6350.0,1.2809999999999997,1.6
2.26,1.316408233655724,0.0,429.0,0.0794,3768.0,0.55,5.89
1.06,1.8779371654691075,0.0,741.0,0.1586,4939.0,0.79,4.68
2.904,0.3364722366212129,0.062,653.0,0.10447,5356.3,0.9350000000000002,2.8
2.049,1.410986973710262,0.54,650.0,0.07928,4622.0,0.732,0.83
3.01,1.0577902941478543,0.0,677.0,0.0983,5403.0,0.87,4.47
2.3249424,1.289232648276759,0.0,1034.0,0.0765,6174.0,1.162,1.0
3.63582354,0.9001613499442714,0.0,1021.0,0.0933,6320.0,1.2729999999999997,0.2
1.3,1.88706964903238,0.0,729.0,0.15157,5956.0,1.09,4.57
13.7,0.555033878430311,0.038,614.0,0.2245,5817.0,0.95,10.2
4.43,1.33500106673234,0.07,900.0,0.03486,4300.0,0.688,5.9671
1.26,1.2612978709452054,0.0,586.0,0.053,4605.0,0.77,2.69
13.34,1.269760544863939,0.0,484.0,0.2213,5498.0,0.96,2.0
1.93,0.6780335427498971,0.0,393.0,0.114,3767.0,0.58,3.15
2.17,1.355835153635182,0.0,746.0,0.054,4731.0,0.7370000000000001,2.09
2.12,1.3762440252663892,0.0,500.0,0.111,4623.0,0.655,13.9
8.38,0.4021262068426497,0.31,396.8,0.435,4324.0,0.7,4.4
9.19,0.178146185383474,0.023,868.0,0.0696,5350.0,0.911,8.7
2.49,1.2267122912954256,0.0,694.0,0.1057,5570.0,0.9300000000000002,4.27
1.32,1.871802176901592,0.0,545.0,0.095,4710.0,0.669,13.9
2.0,1.4350845252893227,0.0,1105.0,0.06,5983.0,0.9559999999999998,3.55
2.73,1.1410330045520618,0.0,777.0,0.1266,5770.0,0.98,4.17
2.71,1.1474024528375415,0.0,355.0,0.58822,5946.0,1.02,4.9
3.11,1.0296194171811583,0.0,639.0,0.1494999999999999,5440.0,0.9,4.68
1.76,1.5644405465033646,0.0,1041.0,0.083,5736.0,1.02,6.03
2.50861954,1.2178757094949273,0.0,582.0,0.12794,5316.0,0.876,2.51
2.03,1.4182774069729414,0.239,1567.3,0.034,5485.0,0.96,8.558
2.42,1.252762968495368,0.0,1093.7,0.102,3840.6,0.571,4.819
3.24,0.9969486348916092,0.0,1050.0,0.058,5836.0,1.04,4.27
2.57,1.1969481893889715,0.0,580.0,0.2012,5792.0,1.02,4.27
2.71,1.6114359150967734,0.0,736.0,0.08633,5194.0,0.8800000000000001,3.14
2.44,1.244154593958768,0.0,433.0,0.1198,4350.0,0.7,2.88
14.1,0.3400373027857091,0.05,526.22,2.36,4550.0,0.651,7.4
6.38913,0.7419373447293773,0.0780999999999999,938.0,0.071,5970.0,1.08,1.1187
10.0,0.3328944152733289,0.063,1102.375,0.0398,5285.0,0.9200000000000002,9.0
13.0,1.383791230901772,0.389,655.1,0.389,6060.0,1.15,4.432
3.19744103,0.7477537300508171,0.0,694.0,0.11583,5650.0,0.932,2.69
0.75,1.7083778602890038,0.0,1134.0,0.0442,5765.0,1.0,4.07
1.83,1.5238800240724537,0.33,312.29,0.05366,3071.0,0.1773999999999999,6.072000000000001
1.9493759,1.4609379041156565,0.0,1049.0,0.0583,5926.0,1.03,0.4
1.23,1.94876321803772,0.0,365.0,0.0295,3299.0,0.24,4.68
2.488,1.269760544863939,0.0001,324.4,0.02961,2960.0,0.139,0.5
1.792,1.547562508716013,0.05835,568.1,0.03646,3568.0,0.418,7.2
9.52,0.3506568716131693,0.4,398.27,0.362,5605.0,0.89,5.93
1.69,2.110213200346589,0.049,775.0,0.03845,3997.0,0.63,5.3
2.01,1.430311246536665,0.0,729.0,0.0471,4299.0,0.71,8.71
1.13,2.097035850080787,0.0,715.94,0.0395,4236.0,0.62,5.465
2.272,1.3943838031771765,0.046,667.0,0.1197,5615.0,0.87,5.72
2.02,1.425515074273172,0.021532,658.0,0.0667,4742.0,0.6800000000000002,7.334000000000001
1.54,1.7047480922384253,0.0,796.0,0.0976,5715.0,0.96,4.07
11.4,0.2851789422336624,0.2561,668.71,2.0,5549.0,0.4699999999999999,5.0374
2.67,1.1631508098056809,0.0,548.0,0.12,5265.0,0.793,2.24
2.06,1.4060969884160703,0.0,677.0,0.182,5949.0,1.043,5.5
4.13204907,1.128171090909654,0.35,975.0,0.0417,5065.0,0.8772000000000001,1.1
4.36,0.775648402071689,0.251,838.0,0.05258,4653.0,0.8110000000000002,2.69
1.09217411,1.888583653863595,0.0,1031.0,0.0306,4935.0,0.663,13.9
12.44199,1.533373165506286,0.23,1367.0,0.05037,5588.0,1.2400000000000002,10.2
1.96,1.4539530095937054,0.0,797.0,0.0829,5608.0,0.97,4.9
5.74,0.5938791789012764,0.0,1095.0,0.1992,7099.0,1.62,1.32
1.58,1.6770965609079151,0.0,1236.0,0.044,6133.0,1.14,3.09
2.77,1.128171090909654,0.014,609.0,0.133,5225.0,0.96,0.57
4.569,0.7371640659767197,0.1457999999999999,969.0,0.102,4927.0,1.034,3.9892
1.7,1.599387576580599,0.0,1381.0,0.2134,8480.0,1.6000000000000003,1.12
1.16,1.918392120161421,0.11,324.22,0.078,3360.47,0.271365,4.73801
0.979,2.1400661634962708,0.099,1052.0,0.09008,5847.0,1.057,6.84
1.53,1.7119945007591926,0.0,455.0,0.0879999999999999,4096.0,0.6540000000000001,3.63
3.32321414,0.9745596399981308,0.0,858.0,0.0779,5705.0,0.943,3.1441
1.29,1.8961194845522973,0.0,1522.0,0.0350999999999999,6241.0,1.21,2.82
12.86,0.6896410412306576,0.0006,1275.0,0.052,5565.0,1.058,6.5
2.0,1.4350845252893227,0.0,810.0,0.064,5302.0,0.893,1.74
16.10730527,0.126632650933366,0.0,1528.0,0.05503,6399.0,1.2400000000000002,2.2
1.77,1.269760544863939,0.3,358.0,0.1363,3491.0,0.454,3.839
1.80235934,1.5390154481375546,0.0,949.0,0.0625,5840.0,0.942,3.717
2.95501875,1.075002423028976,0.0,886.0,0.0535,5170.0,0.891,12.8
10.3,0.2546422183735807,0.13,947.0,0.098,6000.0,1.146,0.65
3.083,1.0367368849500225,0.058,636.0,0.1367,5660.0,0.8690000000000001,6.7
3.14,1.068153081183401,0.0,443.0,0.1177,4065.0,0.606,5.0
1.66,1.623340817603092,0.0,739.0,0.0779,5216.0,0.8400000000000001,4.9
12.5,2.2126603854660587,0.34,577.0,1.1,6250.0,1.25,3.0
8.0,0.2926696139628199,0.16,628.0,0.1293,5026.0,0.77,4.117
4.59,0.7323678937132266,0.2296,355.2,1.5200000000000002,5549.0,0.24,7.389
1.35954736,1.8389610707123487,0.0,771.0,0.07642,5021.0,0.834,13.8
2.14,1.3686394258811698,0.02,308.0,0.288,4551.0,0.7070000000000001,2.9
10.2,0.5068176023684519,0.03,719.0,0.0369,3751.0,0.61,9.0
3.26,0.9932517730102834,0.0,800.0,0.186,5502.0,1.165,6.46
1.41,1.7984040119467235,0.0,928.0,0.05689,5461.0,0.95,1.66
3.19,1.0577902941478543,0.0,431.0,0.287,5643.0,0.81,2.9
0.99,1.8421356765531216,0.0073999999999999,1610.2,0.102,5620.0,0.95,3.651
2.41,1.2556160374777745,0.0,972.5,0.0665,5652.0,0.95,4.373
1.51,1.7749523509116738,0.048,1157.0,0.03385,5356.3,0.9350000000000002,2.8
14.2,0.2223432311434406,0.05,580.711,0.178,4640.0,0.73,7.87
1.672,1.88706964903238,0.0,326.0,0.061,3185.0,0.249,6.037999999999999
12.5,2.2823823856765264,0.28,650.0,0.08,4723.0,0.4199999999999999,6.0
1.82,1.5303947050936475,0.0,540.0,0.065,4347.0,0.653,1.2
1.6,1.66392609771817,0.0,496.0,0.2185699999999999,5578.0,0.94,5.01
14.0,0.3818552424690306,0.27,295.8,2.112,5710.0,0.94,1.36
4.19,0.7975071958841881,0.1459299999999999,611.7900000000001,2.86,5549.0,0.7199999999999999,9.4387
2.83,1.1118575154181305,0.0,369.0,0.26657,4709.0,0.78,2.34
10.3,0.3228078744271551,0.1743,424.614,3.79,5549.0,0.49,6.0837
1.5,1.7334238922150915,0.04,1478.5,0.102,5633.0,0.9300000000000002,7.784999999999999
1.64,1.6389967146756448,0.0,710.0,0.17274,6025.0,1.16,3.55
3.72,0.8878912573524571,0.0,735.0,0.1449999999999999,5794.0,0.98,4.0680000000000005
12.7,1.8389610707123487,0.14,574.011,0.9200000000000002,6167.0,1.34,2.72
3.29,0.982078472412158,0.0,1155.0,0.0433,5437.0,0.9,4.37
1.67,1.6193882432872684,0.0,665.0,0.1078,5949.0,1.06,3.89
6.09,0.559044196036465,0.0,554.0,0.56004,6260.0,1.23,2.63
9.57246952,0.3485419607085434,0.2746909999999999,243.77,0.0886,3072.0,0.1699999999999999,0.011
9.33708092,0.4574248470388754,0.215,295.1,0.833,5734.0,0.966,4.1
2.26,1.316408233655724,0.0,450.0,0.102,4801.0,0.71,6.569
13.0,1.4469189829363254,0.491373,55.9,2.7000000000000006,5549.0,0.56,6.938
0.699,2.4159137783010487,0.06,1365.0,0.00709,3522.0,0.455,6.029
2.03,1.420695787837223,0.0,861.0,0.102,5920.0,1.01,4.506
2.41,1.2556160374777745,0.002,527.7,0.1354,5055.0,0.7740000000000001,5.126
14.90797,0.4382549309311553,0.034,1487.0,0.0617,6400.0,1.276,2.4
1.27,1.912501086924184,0.0,1041.0,0.04,5333.0,0.81,6.46
1.564,1.6882490928583902,0.0073999999999999,1269.1,0.102,5129.0,1.061,3.221
10.42437,0.9555114450274363,0.096,1100.0,0.0628,5900.0,1.0,1.0
1.31,1.269760544863939,0.148,522.6,0.1463,4699.0,0.81,11.0
1.51,1.724550719534605,0.0,952.0,0.0587,5308.0,0.8500000000000001,4.57
2.53,1.208960345836975,0.07,666.0,0.0698,4740.0,0.76,3.682
2.42,1.252762968495368,0.0,1139.0,0.052,5485.0,0.8800000000000001,4.37
12.45,1.269760544863939,0.0,392.0,0.503,5740.0,1.021,4.47
2.8,1.1216775615991057,0.0,699.0,0.1352,5962.0,1.038,1.0
9.6158851,0.346422567474381,0.0091,1846.6,0.055225481,6272.0,1.069357,3.9872
1.43,2.551006451492524,0.0,1302.0,0.03599,5538.0,1.07,5.84
10.054473,0.4774756440844365,0.0,852.0,0.0451,4444.0,0.74,6.81
1.98,1.1786549963416462,0.071,346.0,0.105,3563.0,0.437,4.6
0.87,1.7783364488959144,0.0,806.0,0.0223,3964.0,0.55,3.47
2.62,2.2823823856765264,0.02,944.0,0.13351,6197.21,1.19,2.57
2.04,1.4182774069729414,0.1456,320.38,1.63,5549.0,0.18,7.845000000000001
14.0,0.2271355725837472,0.41,567.5,1.02,5981.0,1.37,6.2
3.84,0.8628899551470399,0.0,657.0,0.14354,5769.0,0.98,4.47
1.014,3.218875824868201,0.14,610.0,0.0707,4500.0,0.742,0.65
11.39953337,0.5766133643039938,0.029,604.0,0.02709,3388.8,0.3939,6.289
2.72,0.959350221334602,0.013,385.0,0.10725,3914.0,0.544,2.95
1.78,1.551808799597464,0.0,290.0,0.2543,4092.0,0.63,4.07
2.759,1.0043016091968684,0.066,827.8,0.0814,5320.0,0.8590000000000001,6.8
1.91,1.4816045409242156,0.0,974.0,0.07955,6014.0,1.09,3.02
12.7,1.9530276168241767,0.158,471.3,1.039,6245.0,1.21,3.12
2.0,1.4350845252893227,0.0,419.0,0.0795,4435.0,0.67,3.55
1.62,1.6505798557652755,0.0,1326.0,0.036,5696.0,1.07,1.62
1.41,1.7984040119467235,0.0,2023.0,0.01406,4976.0,0.81,4.17
1.539,1.7029282555214391,0.0689,1175.76,0.102,4844.0,0.927,7.095000000000001
2.2,1.3402504226184837,0.079,234.4,0.1417,3347.0,0.291,4.4
2.28,1.3056264580524355,0.07024,490.0,0.0523,3600.0,0.413,5.0
14.93036229,0.1773090149704103,0.073,1622.0,0.04994,6078.0,1.031,7.11
1.32,1.871802176901592,0.0,709.0,0.1201380843,6015.0,1.12,0.53
2.25,1.3190856114264409,0.0,594.0,0.11,5147.0,0.756,1.1
16.7,0.959350221334602,0.1,1500.0,0.047,6250.0,1.2,2.55
2.87,1.0986122886681096,0.0,492.0,0.2716,5663.0,0.9300000000000002,4.27
3.02511302,1.0543120297715298,0.0,601.0,0.1467,5530.0,0.7729999999999999,12.1
2.6,1.184789984909162,0.0,672.0,0.181,6031.0,1.06,3.98
7.322,0.4643627493556498,0.2238,439.082,0.102,3572.0,0.57,5.2722
13.9,0.456791735273505,0.25416,551.8399999999999,1.75,5549.0,0.7199999999999999,6.9893
2.57,1.1969481893889715,0.0,683.0,0.208,5727.0,1.1140000000000003,7.08
4.8326,0.6981347220709844,0.1131,786.0,0.0786,5660.0,1.03,0.075
2.81407954,1.11514159061932,0.0,505.0,0.1546,5165.0,0.8590000000000001,4.2
13.4,0.8628899551470399,0.042,403.73,2.0280000000000005,4941.0,1.32,2.353
2.8,0.5653138090500605,0.0,489.0,0.24666,5693.0,1.1,0.4
1.8,1.541159071680806,0.098032,1117.0,0.0202,4072.0,0.64,4.5485
12.8,1.6752256529721037,0.42,505.3,1.89,5979.0,1.5700000000000005,4.6
12.3,0.262364264467491,0.3,1044.302,0.102,5780.0,1.01,4.15
1.63,1.6428726885203375,0.0,1021.0,0.08185,5899.0,1.02,6.03
2.51,1.2178757094949273,0.0,341.0,0.0301,3157.0,0.18,6.61
2.82,1.11514159061932,0.0,595.0,0.1483,5418.0,0.9,4.27
12.6,2.020222182019865,0.3988,425.466,0.481,5495.0,1.09,7.77
7.655747,0.9932517730102834,0.0,1400.0,0.045,5500.0,0.97,10.0
16.824709,0.262364264467491,0.062,1634.0,0.0449699999999999,6277.0,1.2569999999999997,1.78
1.82,1.5303947050936475,0.0,1453.0,0.0771,6140.0,1.13,3.02
2.11384817,1.9615022438151493,0.045,990.0,0.068,5732.0,0.997,4.0
1.6,1.66392609771817,0.0,1039.0,0.12353,6010.0,1.09,3.55
2.27,1.1216775615991057,0.1639999999999999,674.0,0.0295,3681.0,0.514,2.5035
1.35673729,1.840549633397487,0.0,776.7,0.102,5631.0,0.904597,3.824
1.67,1.6193882432872684,0.0,804.0,0.0634,4999.0,0.8,2.1
14.81827249,0.3639484279052307,0.0749,1213.23,0.0467,5720.0,1.0,5.714
5.11,0.664233170395303,0.5,635.981,0.112,4015.5,0.58,5.723
2.64976949,1.169381359556317,0.0,666.0,0.2054,6404.0,1.175,1.3609
11.4,0.2851789422336624,0.096,448.9,0.8069999999999999,5255.0,0.9360000000000002,0.8
2.34,1.2837077723447896,0.0,432.0,0.1456,4324.0,0.76,0.036
3.1,2.4336133554004498,0.0,484.0,0.23332,5656.0,0.97,12.88
12.3299,1.269760544863939,0.0,1219.0,0.0694,5620.0,1.0469999999999997,9.5
11.2089807,1.2809338454620645,0.0,1059.0,0.0215,3933.0,0.64,8.290000000000001
