pl_name,hostname,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,st_teff,st_lum,st_rad,st_mass,st_age
Kepler-1454 b,Kepler-1454,1.88,4.19,3.47,0.0,492.0,9.079999999999998,47.03194789999999,0.2447,5448.0,-0.25509,0.86,0.9,4.57
Kepler-1455 b,Kepler-1455,2.16,5.3100000000000005,2.8999999999999995,0.0,298.0,1.533,49.27676399999999,0.2149,4075.0,-1.14066,0.6000000000000001,0.62,4.17
Kepler-1456 b,Kepler-1456,1.14,1.5499999999999998,5.749999999999999,0.0,433.0,8.233999999999998,18.1373829,0.1132,4231.0,-0.957,0.62,0.64,3.72
Kepler-1457 b,Kepler-1457,1.99,4.619999999999999,3.22,0.0,478.0,23.468,51.1110243,0.26391,5866.0,0.21547,1.01,1.01,3.72
Kepler-1458 b,Kepler-1458,2.76,8.05,2.1,0.0,493.0,8.293,47.987276400000006,0.24869,5653.0,-0.24032,0.94,0.96,4.17
Kepler-1459 b,Kepler-1459,1.36,2.4200000000000004,5.29,0.0,349.0,3.511000000000001,62.86916109999999,0.2829,4828.0,-0.52327,0.74,0.78,3.89
Kepler-146 b,Kepler-146,3.71,13.3,1.4300000000000002,0.0,639.0,32.89000000000001,31.158799,0.1999999999999999,5948.0,0.14794,1.208,1.079,0.91
Kepler-146 c,Kepler-146,3.13,9.96,1.7800000000000002,0.0,473.0,9.887,76.73217099999997,0.364,5948.0,0.14794,1.208,1.079,0.91
Kepler-1460 b,Kepler-1460,1.96,4.5,3.28,0.0,391.0,5.468999999999999,29.963324700000005,0.1614,4422.0,-0.84407,0.67,0.7,3.98
Kepler-1461 b,Kepler-1461,2.03,4.78,3.14,0.0,451.0,8.879999999999999,29.349477500000003,0.1715,4919.0,-0.64483,0.74,0.79,3.24
Kepler-1462 b,Kepler-1462,3.82,14.0,1.3799999999999997,0.0,390.0,4.704000000000001,65.6488341,0.3094,5756.0,-0.31369,1.0,1.0,4.07
Kepler-1463 b,Kepler-1463,1.86,4.119999999999999,3.52,0.0,619.0,57.634,25.15864,0.1693999999999999,5679.0,0.09195,0.95,0.96,4.79
Kepler-1464 b,Kepler-1464,1.66,3.39,4.07,0.0,564.0,89.47299999999997,31.77859009999999,0.20066,5828.0,0.42978,1.01,1.02,3.89
Kepler-1464 c,Kepler-1464,1.0,0.972,5.34,0.0,1023.0,968.5549999999998,5.327862920000001,0.06101,5828.0,0.42978,1.01,1.02,3.89
Kepler-1465 b,Kepler-1465,1.77,3.78,3.75,0.0,668.0,6.246,31.8277111,0.1939,4726.0,-0.65202,0.71,0.75,3.72
Kepler-1466 b,Kepler-1466,1.55,3.0200000000000005,4.460000000000001,0.0,585.0,21.875000000000004,31.17504479999999,0.17981,5884.0,-0.02273,1.02,1.01,3.89
Kepler-1467 b,Kepler-1467,3.3,10.9,1.6699999999999997,0.0,411.0,7.917,47.0569043,0.2388,5332.0,-0.35052,0.8200000000000001,0.86,4.37
Kepler-1468 b,Kepler-1468,1.73,3.64,3.86,0.0,1093.0,481.352,8.23984869,0.0817,5893.0,0.53118,1.05,1.04,3.55
Kepler-1468 c,Kepler-1468,1.15,1.6000000000000003,5.78,0.0,1448.0,1479.567,3.5455302099999995,0.0466,5893.0,0.53118,1.05,1.04,3.55
Kepler-1468 d,Kepler-1468,3.33187146,11.1,1.65,0.0,819.0,52.77,19.59059906,0.1456,5794.0,0.53118,1.496,1.072,3.55
Kepler-1469 b,Kepler-1469,2.8,8.250000000000002,2.07,0.0,551.0,24.900999999999996,21.8635301,0.1466,5507.0,-0.2739,0.89,0.9200000000000002,4.47
Kepler-147 b,Kepler-147,1.53,2.9600000000000004,4.540000000000001,0.0,953.0,224.61000000000004,12.610584,0.1129999999999999,6012.0,0.42733,1.468,1.145,5.5
Kepler-147 c,Kepler-147,2.43,6.48,2.48,0.0,689.0,61.28699999999999,33.416422999999995,0.216,6012.0,0.42733,1.468,1.145,5.5
Kepler-1470 b,Kepler-1470,1.07,1.2400000000000002,5.5600000000000005,0.0,574.0,23.918000000000006,16.295090300000002,0.116,4961.0,-0.48551,0.76,0.8,4.57
Kepler-1471 b,Kepler-1471,1.41,2.5699999999999994,5.040000000000001,0.0,1238.0,314.23299999999995,3.63899398,0.0453,5660.0,-0.19895,0.9300000000000002,0.95,4.57
Kepler-1471 c,Kepler-1471,1.88,4.19,3.47,0.0,841.0,118.50000000000004,11.604488099999998,0.0981,5533.0,-0.19895,1.166,0.934,4.57
Kepler-1472 b,Kepler-1472,1.9,4.27,3.42,0.0,613.0,57.07899999999999,38.131283100000005,0.2322,6159.0,0.42003,1.25,1.16,3.09
Kepler-1473 b,Kepler-1473,1.19,1.8100000000000005,5.9,0.0,783.0,111.01099999999998,14.427355099999998,0.1160599999999999,6046.0,0.19358,1.09,1.09,2.63
Kepler-1474 b,Kepler-1474,2.16,5.3100000000000005,2.8999999999999995,0.0,561.0,21.392000000000003,36.4333452,0.2108,5870.0,0.0291,1.04,1.04,3.8
Kepler-1475 b,Kepler-1475,2.92,8.850000000000001,1.95,0.0,441.0,13.760000000000002,82.17737400000003,0.373,6214.0,0.25381,1.2800000000000002,1.18,2.82
Kepler-1476 b,Kepler-1476,1.67,3.43,4.05,0.0,860.0,75.64099999999998,10.35863224,0.0932,5663.0,-0.2429,0.96,0.98,4.57
Kepler-1477 b,Kepler-1477,1.18,1.7600000000000002,5.89,0.0,674.0,78.16300000000001,11.55530021,0.0911,5100.0,-0.19624,0.78,0.81,4.68
Kepler-1478 b,Kepler-1478,1.73,3.64,3.86,0.0,598.0,85.28199999999997,26.0840594,0.1681,5904.0,0.30415,1.06,1.04,3.98
Kepler-1479 b,Kepler-1479,1.83,4.01,3.6000000000000005,0.0,746.0,98.57399999999998,14.53261362,0.11341,5796.0,0.14528,0.98,0.99,4.27
Kepler-148 b,Kepler-148,1.8,3.890000000000001,3.67,0.0,1284.0,609.0169999999999,1.7293659999999995,0.028,5272.0,-0.38342,0.851,0.86,11.2
Kepler-148 c,Kepler-148,3.6,12.6,1.48,0.0,957.0,187.197,4.180043,0.05,5272.0,-0.38342,0.851,0.86,11.2
Kepler-148 d,Kepler-148,8.68,56.3,0.473,0.0,413.0,6.532000000000001,51.846885749999984,0.2607,5172.0,-0.38342,0.81,0.86,4.68
Kepler-1480 b,Kepler-1480,1.67,3.43,4.05,0.0,721.0,16.316999999999997,22.126799479999995,0.1525,5156.0,-0.44868,0.81,0.8500000000000001,4.79
Kepler-1481 b,Kepler-1481,1.23,2.04,6.02,0.0,797.0,71.93999999999998,5.94220998,0.059,4908.0,-0.58658,0.75,0.8,3.89
Kepler-1482 b,Kepler-1482,1.01,1.01,5.390000000000001,0.0,678.0,86.499,12.25383217,0.09968,5381.0,-0.08288,0.8400000000000001,0.8800000000000001,4.47
Kepler-1483 b,Kepler-1483,1.52,2.9199999999999995,4.57,0.0,1131.0,265.018,9.5085156,0.0958,6337.0,0.39403,1.4,1.25,2.4
Kepler-1484 b,Kepler-1484,2.11,5.1,2.98,0.0,624.0,35.92000000000001,30.4549136,0.1939,5730.0,0.79551,0.9200000000000002,0.94,3.98
Kepler-1485 b,Kepler-1485,1.47,2.76,4.769999999999999,0.0,728.0,85.17599999999996,19.9157725,0.14732,6087.0,0.28006,1.12,1.11,2.51
Kepler-1486 b,Kepler-1486,2.32,5.989999999999999,2.640000000000001,0.0,538.0,22.372,54.64957590000003,0.2846,5965.0,0.31179,1.12,1.08,3.55
Kepler-1487 b,Kepler-1487,2.13,5.180000000000001,2.9500000000000006,0.0,1682.0,323.2939999999999,7.319463629999999,0.0898,6541.0,0.55664,1.63,1.3799999999999997,1.95
Kepler-1487 c,Kepler-1487,7.97,48.7,0.5289999999999999,0.0,991.0,227.6800000000001,35.800711199999995,0.2588,5745.0,0.55664,3.955,1.8009999999999995,1.95
Kepler-1488 b,Kepler-1488,1.86,4.119999999999999,3.52,0.0,650.0,73.33500000000002,39.81899320000001,0.24153,5820.0,0.58748,1.31,1.05,6.92
Kepler-1488 c,Kepler-1488,1.65156749,3.37,4.109999999999999,0.0,1212.0,760.5999999999997,6.158269882,0.06959,5710.0,0.58748,1.524,1.003,5.75
Kepler-1489 b,Kepler-1489,1.77,3.78,3.75,0.0,400.0,11.893,82.29475100000002,0.3678999999999999,5655.0,0.19764,0.9,0.9300000000000002,4.07
Kepler-149 b,Kepler-149,4.21,16.500000000000004,1.22,0.0,540.0,23.64,29.198943000000003,0.184,5381.0,-0.11929,0.9529999999999998,1.013,14.0
Kepler-149 c,Kepler-149,1.61,3.22,4.24,0.0,436.0,10.084,55.328328,0.281,5381.0,-0.11929,0.9529999999999998,1.013,14.0
Kepler-149 d,Kepler-149,3.96,14.900000000000004,1.32,0.0,306.0,2.4460000000000006,160.01803199999998,0.571,5381.0,-0.11929,0.9529999999999998,1.013,14.0
Kepler-1490 b,Kepler-1490,3.04,9.48,1.85,0.0,348.0,3.788,92.43629730000004,0.3729,5515.0,-0.31879,0.87,0.9,4.57
Kepler-1491 b,Kepler-1491,1.51,2.89,4.61,0.0,821.0,138.10800000000006,16.586176199999997,0.127,5728.0,0.35471,0.99,1.0,4.57
Kepler-1491 c,Kepler-1491,2.44,6.529999999999999,2.4700000000000006,0.0,530.0,18.66,61.56976499999998,0.3045,5626.0,0.35471,1.3889999999999998,0.991,4.57
Kepler-1492 b,Kepler-1492,1.49,2.8300000000000005,4.699999999999999,0.0,801.0,11.523,16.75255007,0.1262,4712.0,-0.75433,0.7199999999999999,0.77,2.82
Kepler-1493 b,Kepler-1493,1.41,2.5699999999999994,5.040000000000001,0.0,874.0,137.90999999999997,15.0217983,0.1197,5863.0,0.249,1.29,1.06,6.46
Kepler-1494 b,Kepler-1494,3.07,9.640000000000002,1.8300000000000003,0.0,415.0,9.113,91.08048200000005,0.3982,5659.0,0.07901,0.94,0.96,4.37
Kepler-1495 b,Kepler-1495,2.94,8.959999999999999,1.94,0.0,443.0,9.1,85.27325600000002,0.3677,5831.0,0.0523,1.04,1.03,4.17
Kepler-1496 b,Kepler-1496,2.22,5.5600000000000005,2.79,0.0,535.0,18.383,64.6588017,0.3211,6182.0,0.3041,1.27,1.18,2.95
Kepler-1497 b,Kepler-1497,1.66,3.39,4.07,0.0,924.0,172.38,8.74199772,0.0817,5675.0,-0.0734,0.95,0.96,4.27
Kepler-1498 b,Kepler-1498,1.33,2.33,5.44,0.0,564.0,9.86,48.05140500000001,0.2528,5256.0,-0.16563,0.81,0.86,4.17
Kepler-1499 b,Kepler-1499,1.19,1.8100000000000005,5.9,0.0,409.0,7.371000000000001,44.2008,0.23225,5097.0,-0.46443,0.78,0.8200000000000001,4.68
Kepler-15 b,Kepler-15,10.76,209.7599999999999,0.9300000000000002,0.06,1251.0,430.6770000000001,4.942782,0.05714,5515.0,-0.087,0.992,1.018,3.7
Kepler-150 b,Kepler-150,1.25,2.1,5.910000000000001,0.0,1131.0,367.2620000000001,3.4280539999999995,0.044,5560.0,-0.16141,0.939,0.9559999999999998,1.74
Kepler-150 c,Kepler-150,3.69,13.2,1.44,0.0,876.0,132.09099999999998,7.381998,0.073,5560.0,-0.16141,0.939,0.9559999999999998,1.74
Kepler-150 d,Kepler-150,2.79,8.2,2.07,0.0,734.0,65.14199999999997,12.56093,0.104,5560.0,-0.16141,0.939,0.9559999999999998,1.74
Kepler-150 e,Kepler-150,3.12,9.910000000000004,1.79,0.0,544.0,19.671,30.826557,0.189,5560.0,-0.16141,0.939,0.9559999999999998,1.74
Kepler-150 f,Kepler-150,3.64,12.9,1.4700000000000002,0.1549,329.4,2.7576639434647228,637.2092999999999,1.2400000000000002,5528.0,-0.16141,0.905339,0.97,1.74
Kepler-1500 b,Kepler-1500,1.2,1.8700000000000003,5.950000000000001,0.0,928.0,131.818,15.0330105,0.1236,5845.0,0.27456,1.0,1.0,4.07
Kepler-1501 b,Kepler-1501,1.56,3.0500000000000003,4.41,0.0,787.0,100.00100000000003,14.556453299999996,0.11592,6229.0,0.20231,1.3,1.2,2.75
Kepler-1502 b,Kepler-1502,3.18,10.2,1.7400000000000002,0.0,608.0,77.32399999999997,41.7083629,0.2482,6666.0,0.74202,1.72,1.44,1.7
Kepler-1503 b,Kepler-1503,2.27,5.77,2.7100000000000004,0.0,321.0,5.636,96.16987000000002,0.3771,5069.0,-0.14398,0.74,0.77,5.13
Kepler-1504 b,Kepler-1504,2.13,5.180000000000001,2.9500000000000006,0.0,485.0,25.17000000000001,82.30400300000002,0.3704,5393.0,0.46829,0.81,0.8500000000000001,4.47
Kepler-1505 b,Kepler-1505,0.93,0.7490000000000001,5.12,0.0,525.0,36.121,30.86093659999999,0.18298,5686.0,0.14944,0.86,0.9300000000000002,1.7
Kepler-1506 b,Kepler-1506,1.32,2.3,5.5,0.0,783.0,235.807,14.0329154,0.1167999999999999,5676.0,0.42561,0.9300000000000002,0.95,3.98
Kepler-1507 b,Kepler-1507,0.84,0.52,4.82,0.0,630.0,30.476,16.050621299999996,0.1194599999999999,5410.0,-0.32427,0.8500000000000001,0.89,4.57
Kepler-1508 b,Kepler-1508,1.33,2.33,5.44,0.0,967.0,116.14500000000004,20.7056504,0.1628999999999999,6158.0,0.53713,1.22,1.14,2.69
Kepler-1509 b,Kepler-1509,1.85,4.08,3.54,0.0,667.0,83.08099999999996,25.4338197,0.1706999999999999,5780.0,0.39912,0.99,1.0,3.98
Kepler-151 b,Kepler-151,3.06,9.59,1.84,0.0,639.0,40.728,15.228958,0.116,5460.0,-0.33413,0.83,0.87,4.6
Kepler-151 c,Kepler-151,2.09,5.02,3.0200000000000005,0.0,544.0,21.407,24.674612,0.16,5460.0,-0.33413,0.83,0.87,4.6
Kepler-1510 b,Kepler-1510,3.36,11.2,1.62,0.0,537.0,14.035999999999998,84.70392099999998,0.4089,6200.0,0.37703,1.2800000000000002,1.19,2.75
Kepler-1511 b,Kepler-1511,1.68,3.46,4.01,0.0,903.0,228.21899999999988,23.2382792,0.1753,6064.0,0.83813,1.29,1.17,3.31
Kepler-1512 b,Kepler-1512,1.18,1.7600000000000002,5.89,0.0,322.0,1.6000000000000003,20.35972599,0.13693,4372.0,-1.695,0.67,0.73,1.78
Kepler-1513 b,Kepler-1513,8.594,48.30991786,1.304,0.306,346.0,2.2299999999999995,160.88419999999996,0.5697100000000002,5491.0,-0.12901,0.95,0.943,7.0
Kepler-1513 c,Kepler-1513,11.0,84.54235626000002,0.349,0.125,354.4,4.072076751427804,841.4,0.102,5491.0,-0.12901,0.95,0.943,7.0
Kepler-1514 b,Kepler-1514,12.419572,1678.1423999999993,4.82,0.401,387.9,3.23,217.83184000000008,0.7529999999999999,6145.0,0.32838,1.289,1.1960000000000002,2.9
Kepler-1514 c,Kepler-1514,1.1758241,1.7400000000000002,5.879999999999999,0.32,1066.0,193.0,10.514181000000002,0.0997,6145.0,0.32838,1.289,1.1960000000000002,2.9
Kepler-1515 b,Kepler-1515,9.55,66.19999999999999,0.418,0.0,380.0,6.017,214.31141640000004,0.7523500000000001,6511.0,0.56587,1.41,1.3,1.82
Kepler-1516 b,Kepler-1516,1.75,3.71,3.8,0.0,967.0,615.2529999999998,7.259319790000002,0.0718,5904.0,0.44571,1.07,1.04,4.07
Kepler-1517 b,Kepler-1517,9.76,68.7,0.406,0.0,2336.0,1526.983,5.546083665,0.078,7010.0,0.87873,1.95,1.58,1.38
Kepler-1518 b,Kepler-1518,3.05,9.53,1.85,0.0,1351.0,1079.4580000000003,5.11177904,0.0593,6846.0,0.69092,1.88,1.54,1.48
Kepler-1518 c,Kepler-1518,2.9,8.750000000000002,1.97,0.0,1094.0,338.33000000000004,9.6310258,0.0905,6432.0,0.69092,1.345,1.06,1.48
Kepler-1519 b,Kepler-1519,7.06,39.60000000000001,0.6180000000000001,0.0,342.0,3.944,240.7989397000001,0.7655,5644.0,0.32617,0.91,0.94,3.98
Kepler-152 b,Kepler-152,2.79,8.2,2.07,0.0,551.0,21.084,18.207973,0.124,5088.0,-0.46488,0.724,0.779,2.0
Kepler-152 c,Kepler-152,2.39,6.300000000000001,2.54,0.0,326.0,2.5699999999999994,88.25505499999998,0.356,5088.0,-0.46488,0.724,0.779,2.0
Kepler-1520 b,Kepler-1520,5.77,28.1,0.804,0.0,1437.0,1134.3860000000002,0.653553572,0.0129,4677.0,-0.67309,0.71,0.76,4.47
Kepler-1521 b,Kepler-1521,2.5,6.800000000000002,2.390000000000001,0.0,391.0,5.122,47.14840804999999,0.23476,5042.0,-0.5691,0.76,0.81,4.47
Kepler-1522 b,Kepler-1522,1.73,3.64,3.86,0.0,1374.0,1513.457,1.847889171,0.0288,5706.0,0.09172,0.9300000000000002,0.96,3.89
Kepler-1523 b,Kepler-1523,1.58,3.12,4.35,0.0,1676.0,2218.1449999999995,0.93875077,0.01867,5708.0,-0.09894,0.96,0.97,4.37
Kepler-1524 b,Kepler-1524,3.54,12.300000000000002,1.5200000000000002,0.0,438.0,8.442999999999998,70.9674603,0.3392,6179.0,-0.00637,1.25,1.17,2.88
Kepler-1525 b,Kepler-1525,0.91,0.6929999999999998,5.05,0.0,1343.0,715.106,2.416601183,0.03557,5748.0,-0.0112,1.04,1.07,2.82
Kepler-1526 b,Kepler-1526,2.43,6.48,2.48,0.0,787.0,99.097,3.908632005,0.0418,4601.0,-0.70671,0.69,0.73,4.68
Kepler-1527 b,Kepler-1527,4.77,20.4,1.03,0.0,450.0,7.813,160.12991800000003,0.6276,6224.0,0.48222,1.32,1.21,2.82
Kepler-1528 b,Kepler-1528,1.46,2.73,4.82,0.0,1549.0,1106.8509999999997,1.7911102050000005,0.0296,5857.0,-0.06429,1.03,1.03,3.89
Kepler-1529 b,Kepler-1529,2.1,5.06,3.0,0.0,817.0,115.76499999999996,5.33905686,0.0525,5048.0,-0.52049,0.77,0.81,4.79
Kepler-153 b,Kepler-153,2.92,8.850000000000001,1.95,0.0,621.0,21.609,18.870227,0.129,5404.0,-0.4463,0.8920000000000001,0.756,13.8
Kepler-153 c,Kepler-153,2.53,6.94,2.35,0.0,458.0,6.421999999999999,46.90232000000001,0.237,5404.0,-0.4463,0.8920000000000001,0.756,13.8
Kepler-1530 b,Kepler-1530,1.64,3.33,4.15,0.0,1484.0,353.5609999999999,2.5904434,0.03553,5477.0,-0.31086,0.8800000000000001,0.9200000000000002,4.27
Kepler-1530 c,Kepler-1530,1.65,3.36,4.109999999999999,0.0,1167.0,135.17900000000006,5.3227406,0.05744,5477.0,-0.31086,0.8800000000000001,0.9200000000000002,4.27
Kepler-1530 d,Kepler-1530,3.27870115,10.8,1.68,0.0,972.0,69.20000000000003,9.20761013,0.08276,5678.0,-0.31086,1.303,1.015,1.17
Kepler-1532 b,Kepler-1532,1.35,2.390000000000001,5.34,0.0,1681.0,1705.7620000000004,1.093663559,0.0206,5559.0,-0.14116,0.8800000000000001,0.91,4.27
Kepler-1533 b,Kepler-1533,3.46,11.8,1.5700000000000005,0.0,330.0,4.786,308.5470999999999,0.93416,6431.0,0.66241,1.5100000000000002,1.31,2.19
Kepler-1534 b,Kepler-1534,1.89,4.23,3.44,0.0,955.0,196.50999999999996,5.716688719999999,0.0599,5442.0,-0.233,0.86,0.9,4.57
Kepler-1535 b,Kepler-1535,2.55,7.040000000000001,2.33,0.0,384.0,5.384,138.94420000000002,0.5329,6021.0,0.16473,1.11,1.08,3.47
Kepler-1536 b,Kepler-1536,3.14,10.000000000000002,1.77,0.0,166.0,0.1929999999999999,364.7580309999999,0.8507,4434.0,-0.8224,0.67,0.71,2.95
Kepler-1537 b,Kepler-1537,1.18,1.7600000000000002,5.89,0.0,1800.0,713.1679999999998,1.444453798,0.0245,5079.0,-0.42348,0.77,0.81,5.01
Kepler-1538 b,Kepler-1538,2.82,8.35,2.0499999999999994,0.0,346.0,1.989,175.13881899999998,0.6095,5837.0,-0.08496,1.03,1.03,4.37
Kepler-1539 b,Kepler-1539,2.7,7.750000000000001,2.16,0.0,301.0,1.572,133.30367409999997,0.4765,5176.0,-0.42607,0.8,0.8400000000000001,4.79
Kepler-154 b,Kepler-154,2.26,5.73,2.73,0.0,561.0,28.110000000000007,33.040532,0.198,5690.0,0.03322,1.001,0.933,8.91
Kepler-154 c,Kepler-154,2.95,9.009999999999998,1.93,0.0,454.0,12.070999999999998,62.303275999999975,0.303,5690.0,0.03322,1.001,0.933,8.91
Kepler-154 d,Kepler-154,3.84,14.100000000000003,1.37,0.0,657.0,53.002,20.54981883,0.14354,5769.0,0.03322,0.98,0.98,4.47
Kepler-154 e,Kepler-154,1.5,2.86,4.66,0.0,1140.0,480.405,3.93276465,0.04766,5769.0,0.03322,0.98,0.98,4.47
Kepler-154 f,Kepler-154,1.5,2.86,4.66,0.0,838.0,139.88399999999993,9.919356840000004,0.08832,5769.0,0.03322,0.98,0.98,4.47
Kepler-1540 b,Kepler-1540,2.49,6.759999999999999,2.4100000000000006,0.0,266.0,0.8489999999999999,125.4131177,0.4426,4540.0,-0.81759,0.69,0.74,2.51
Kepler-1541 b,Kepler-1541,1.16,1.65,5.81,0.0,1048.0,75.56,8.406911989999998,0.07555,5282.0,-0.33627,0.81,0.86,4.47
Kepler-1542 b,Kepler-1542,0.76,0.363,4.540000000000001,0.0,1160.0,518.437,3.95116882,0.04765,5564.0,0.07026,0.99,0.94,8.51
Kepler-1542 c,Kepler-1542,0.65,0.208,4.16,0.0,1287.0,786.0819999999999,2.89223021,0.0387,5564.0,0.07026,0.99,0.94,8.51
Kepler-1542 d,Kepler-1542,0.87,0.5900000000000001,4.92,0.0,1010.0,297.806,5.99273738,0.0629,5564.0,0.07026,0.99,0.94,8.51
Kepler-1542 e,Kepler-1542,0.76,0.363,4.540000000000001,0.0,1065.0,369.9990000000001,5.101157559999999,0.05649,5564.0,0.07026,0.99,0.94,8.51
Kepler-1543 b,Kepler-1543,2.71,7.800000000000002,2.1500000000000004,0.0,1774.0,375.65100000000007,6.967102690000001,0.0867,6561.0,0.48688,1.65,1.3899999999999997,1.91
Kepler-1544 b,Kepler-1544,1.78,3.82,3.7200000000000006,0.0,269.0,0.833,168.81117399999997,0.54465,4886.0,-0.606,0.74,0.81,2.34
Kepler-1545 b,Kepler-1545,2.7,7.750000000000001,2.16,0.0,274.0,1.408,163.69234899999995,0.5442,5201.0,-0.27681,0.8,0.8400000000000001,4.47
Kepler-1546 b,Kepler-1546,3.13,9.96,1.7800000000000002,0.0,671.0,36.30199999999999,19.5974971,0.1366,5623.0,-0.12963,0.9300000000000002,0.95,3.72
Kepler-1548 b,Kepler-1548,2.64,7.460000000000001,2.2299999999999995,0.0,350.0,1.9330000000000005,124.82867900000004,0.4679,5706.0,-0.30667,0.97,0.99,4.37
Kepler-1549 b,Kepler-1549,2.57,7.13,2.31,0.0,286.0,1.184,214.886545,0.6687,5324.0,-0.27333,0.8400000000000001,0.8800000000000001,4.79
Kepler-155 b,Kepler-155,2.09,5.02,3.0200000000000005,0.0,614.0,23.500000000000007,5.931193999999999,0.056,4508.0,-1.21,0.62,0.635,2.9
Kepler-155 c,Kepler-155,2.24,5.65,2.76,0.0,286.0,1.2800000000000002,52.661793,0.242,4508.0,-1.21,0.62,0.635,2.9
Kepler-1550 b,Kepler-1550,3.02,9.380000000000004,1.8700000000000003,0.0,348.0,2.305,225.58280899999997,0.7681,5991.0,0.11945,1.11,1.07,3.55
Kepler-1551 b,Kepler-1551,2.66,7.559999999999999,2.21,0.0,722.0,60.42099999999998,24.4973698,0.1772,6136.0,0.24402,1.22,1.14,2.88
Kepler-1552 b,Kepler-1552,2.47,6.660000000000002,2.43,0.0,268.0,1.854,184.7718529999999,0.6011,5202.0,-0.20141,0.78,0.8500000000000001,3.31
Kepler-1553 b,Kepler-1553,1.15,1.6000000000000003,5.78,0.0,926.0,166.10599999999994,4.24261881,0.0481,5288.0,-0.33811,0.81,0.8500000000000001,4.57
Kepler-1554 b,Kepler-1554,2.9,8.750000000000002,1.97,0.0,288.0,1.014,198.088774,0.59527,5297.0,-0.39312,0.81,0.8400000000000001,4.68
Kepler-1555 b,Kepler-1555,1.61,3.22,4.24,0.0,959.0,483.262,8.10501635,0.0805,5866.0,0.38933,1.06,1.04,4.37
Kepler-1556 b,Kepler-1556,1.96,4.5,3.28,0.0,797.0,92.13799999999998,8.827134569999998,0.0829,5608.0,-0.23063,0.95,0.97,4.9
Kepler-1557 b,Kepler-1557,1.53,2.9600000000000004,4.540000000000001,0.0,1287.0,645.5429999999999,3.74032496,0.049,6099.0,0.11938,1.17,1.11,3.31
Kepler-1558 b,Kepler-1558,0.68,0.244,4.259999999999999,0.0,1019.0,189.886,3.5047035800000006,0.04278,5101.0,-0.48006,0.79,0.83,4.9
Kepler-1559 b,Kepler-1559,0.72,0.299,4.4,0.0,1609.0,1620.0629999999996,0.971915428,0.01835,5316.0,-0.27638,0.8200000000000001,0.86,4.27
Kepler-156 b,Kepler-156,2.3,5.9,2.66,0.0,867.0,135.07700000000003,4.973456,0.054,5094.0,-0.43985,0.8069999999999999,0.864,3.39
Kepler-156 c,Kepler-156,2.55,7.040000000000001,2.33,0.0,588.0,28.642000000000003,15.906801000000002,0.117,5094.0,-0.43985,0.8069999999999999,0.864,3.39
Kepler-1560 b,Kepler-1560,0.89,0.64,4.989999999999999,0.0,1269.0,593.9190000000002,3.03195744,0.04175,5815.0,-0.03447,1.02,1.02,4.17
Kepler-1561 b,Kepler-1561,1.09,1.32,5.6,0.0,1682.0,2364.806999999999,1.005207007,0.0194,5957.0,-0.02044,1.11,1.07,3.39
Kepler-1562 b,Kepler-1562,3.55,12.300000000000002,1.5100000000000002,0.0,554.0,31.768000000000008,64.27377519999999,0.3308,5760.0,0.49073,1.05,1.02,4.79
Kepler-1563 b,Kepler-1563,0.75,0.347,4.52,0.0,1134.0,390.57000000000016,3.43276598,0.0442,5765.0,-0.0102,0.99,1.0,4.07
Kepler-1564 b,Kepler-1564,1.47,2.76,4.769999999999999,0.0,635.0,41.51400000000001,18.054038100000003,0.1327,5528.0,-0.13536,0.9,0.9300000000000002,4.57
Kepler-1565 b,Kepler-1565,1.19,1.8100000000000005,5.9,0.0,1234.0,510.5659999999999,1.538188437,0.0241,4940.0,-0.56447,0.73,0.76,5.62
Kepler-1566 b,Kepler-1566,0.79,0.418,4.66,0.0,1871.0,2340.984,0.539915238,0.01198,5254.0,-0.43675,0.81,0.8400000000000001,5.01
Kepler-1567 b,Kepler-1567,2.73,7.9,2.13,0.0,330.0,2.723,153.97957800000003,0.552,5655.0,-0.12183,0.9300000000000002,0.95,4.17
Kepler-1568 b,Kepler-1568,1.3,2.24,5.6,0.0,729.0,72.56799999999998,20.925392,0.15157,5956.0,0.25777,1.19,1.09,4.57
Kepler-1569 b,Kepler-1569,1.68,3.46,4.01,0.0,1222.0,495.6519999999999,5.79180156,0.06669,6319.0,0.33545,1.4,1.25,2.45
Kepler-157 b,Kepler-157,1.32,2.3,5.5,0.0,1546.0,1572.3090000000002,1.7323420000000005,0.028,5774.0,0.09117,1.044,0.95,7.59
Kepler-157 c,Kepler-157,2.24,5.65,2.76,0.0,779.0,101.754,13.540500000000002,0.11,5774.0,0.09117,1.044,0.95,7.59
Kepler-157 d,Kepler-157,1.46,2.73,4.82,0.0,969.0,244.05799999999996,7.02573474,0.0706,5866.0,0.09117,1.03,1.02,4.07
Kepler-1570 b,Kepler-1570,1.07,1.2400000000000002,5.5600000000000005,0.0,836.0,76.45700000000001,26.548955,0.16699,5550.0,0.41425,0.89,0.9200000000000002,4.17
Kepler-1571 b,Kepler-1571,1.52,2.9199999999999995,4.57,0.0,1476.0,757.1320000000003,3.38555488,0.04287,6297.0,0.194,1.3899999999999997,1.23,2.34
