pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age,LSS
Kepler-787 b,Kepler-787,0.8241754429663495,1.9035989509835904,0.0,7.017506142941256,0.0157749191153622,4248.0,0.65,1.47932922708708,0.4230566274961843
Kepler-788 b,Kepler-788,1.2669476034873244,1.2029723039923526,0.0,6.892641641172089,0.0801965419942767,6159.0,1.16,1.3912819026309298,0.3063389389630583
Kepler-789 b,Kepler-789,1.1378330018213911,1.3762440252663892,0.0,7.258412150595307,0.0908456832995764,5870.0,1.01,1.551808799597464,0.32806212562025117
Kepler-79 b,Kepler-79,1.4973884086254774,0.8878912573524571,0.0148886124937506,6.835184586147301,0.1106465200870636,6174.0,1.165,1.4906543764441331,0.27623103757586714
Kepler-79 c,Kepler-79,1.551808799597464,0.4824261492442927,0.0295588022415444,6.5998704992128365,0.171429115627531,6174.0,1.165,1.4906543764441331,0.2945190105603432
Kepler-79 d,Kepler-79,2.0992441689760155,0.0861776962410523,0.0246926125903715,6.385194398997726,0.2523139286139896,6174.0,1.165,1.4906543764441331,0.32041249454662973
Kepler-79 e,Kepler-79,1.501852701754163,0.4252677354043441,0.0119285708652738,6.238324625039508,0.3264219007677115,6174.0,1.165,1.4906543764441331,0.35892932975316133
Kepler-790 b,Kepler-790,1.1568811967920856,1.3506671834767394,0.0,6.453624998892692,0.0962188577405429,5208.0,0.8400000000000001,1.7749523509116738,0.4132188176701957
Kepler-791 b,Kepler-791,1.3987168811184478,1.0473189942805592,0.0,6.84587987526405,0.1183162268180422,6383.0,1.3,1.175573329804238,0.2866141968987861
Kepler-792 b,Kepler-792,1.085189268335969,1.4539530095937054,0.0,6.748759547491679,0.0942186752389817,5971.0,1.09,1.47932922708708,0.3880463201127443
Kepler-793 b,Kepler-793,0.8628899551470399,1.8309801823813363,0.0,7.071573364211532,0.0479326537553028,5745.0,0.98,1.6620303625532709,0.4251871310504403
Kepler-794 b,Kepler-794,1.1346227261911428,1.3812818192963463,0.0,6.859614903654202,0.0956373989895601,5839.0,1.19,1.623340817603092,0.3552716030126218
Kepler-795 b,Kepler-795,0.9858167945227652,1.6114359150967734,0.0,6.364750756851911,0.1657686434528862,5631.0,0.94,2.009555414215669,0.4887202608870134
Kepler-796 b,Kepler-796,0.832909122935104,1.88706964903238,0.0,7.01211529430638,0.0706168853955391,5475.0,0.9300000000000002,2.545531271604436,0.40961498406364977
Kepler-797 b,Kepler-797,1.1537315878891892,1.355835153635182,0.0,6.406879986069314,0.1663615372152252,5680.0,0.96,1.5871923034867808,0.41248967895250865
Kepler-798 b,Kepler-798,1.220829921392359,1.264126727145683,0.0,6.762729506931879,0.1110045580429113,6224.0,1.19,1.3402504226184837,0.3380477143922978
Kepler-799 b,Kepler-799,2.064327903869788,0.494696241836107,0.0,6.073044534100405,0.4165369220752142,5681.0,0.95,1.6054298910365616,0.45270979764558295
Kepler-799 c,Kepler-799,1.329905345041089,1.1249295969854831,0.0,6.795705775173515,0.114577904707435,5588.0,1.031,0.4054651081081644,0.27967477674311064
Kepler-8 b,Kepler-8,2.825652124062383,0.2390169004704999,0.0,7.427144133408616,0.0463109028632502,6213.0,1.213,1.4973884086254774,0.216448497901594
Kepler-80 b,Kepler-80,1.3001916620664788,0.8671004876833832,0.0048880340727759,6.306275286948016,0.0627869880987648,4540.0,0.73,1.0986122886681096,0.3629957026297568
Kepler-80 c,Kepler-80,1.3190856114264409,0.7975071958841881,0.0078689583786951,6.206575926724928,0.076220025911409,4540.0,0.73,1.0986122886681096,0.37068821208601743
Kepler-80 d,Kepler-80,0.9282193027394288,2.084429083190875,0.0040916179032535,6.583409222158765,0.0365247746823722,4540.0,0.73,1.0986122886681096,0.47704734123096426
Kepler-80 e,Kepler-80,0.9555114450274363,1.55814461804655,0.0034938892542557,6.4457198193855785,0.0479326537553028,4540.0,0.73,1.0986122886681096,0.4626703593449275
Kepler-800 b,Kepler-800,1.3480731482996928,1.1052568313867783,0.0,6.516193076042964,0.1049004098253697,5315.0,0.8500000000000001,1.7369512327330598,0.35425925459840235
Kepler-801 b,Kepler-801,1.0986122886681096,1.4350845252893227,0.0,6.040254711277414,0.076497970972725,4435.0,0.67,1.515127232962859,0.4669440315091761
Kepler-802 b,Kepler-802,1.5129270120532563,0.924258901523332,0.0,6.194405391104672,0.2041645847164069,5507.0,0.9300000000000002,1.7369512327330598,0.39307637879163015
Kepler-803 b,Kepler-803,1.5665304114228238,0.8712933659434192,0.0,6.298949246855942,0.2368176334610287,5919.0,1.05,1.7749523509116738,0.36306956899475246
Kepler-804 b,Kepler-804,1.0784095813505905,1.4655675420143983,0.0,6.659293919683638,0.1069422640340325,5817.0,1.01,1.8325814637483104,0.4076088989461401
Kepler-804 c,Kepler-804,0.76080582903376,1.9095425048844383,0.0,6.792344427470809,0.082998335499169,5817.0,1.01,1.8325814637483104,0.45833340542063555
Kepler-805 b,Kepler-805,1.358409157630355,1.091923300517313,0.0,6.612041034833092,0.181087462279141,6112.0,1.19,1.6620303625532709,0.3289167538768282
Kepler-806 b,Kepler-806,0.76080582903376,1.9095425048844383,0.0,6.993932975223189,0.0740308263209157,5770.0,0.99,2.1701959049483,0.4338181150517304
Kepler-808 b,Kepler-808,0.9001613499442714,1.7613002617433464,0.0,7.187657164114956,0.0130544190737095,4653.0,0.76,1.0818051703517284,0.4025485654872442
Kepler-809 b,Kepler-809,1.3887912413184778,1.0577902941478543,0.0,6.171700597410915,0.2547197347489539,5734.0,0.99,1.6808279085207734,0.4044166319161382
Kepler-81 b,Kepler-81,1.229640551074514,2.0373166153791646,0.0,6.455198563340122,0.0508832103145698,4385.0,0.64,1.5325568680981427,0.43194678801103625
Kepler-81 c,Kepler-81,1.2149127443642704,1.0188473201992472,0.0,6.220590170099739,0.080168853562963,4385.0,0.64,1.5325568680981427,0.4046503780187236
Kepler-81 d,Kepler-81,0.7929925155296614,1.9401794743463283,0.0,6.037870919922137,0.1204461530758671,4500.0,0.648,1.5325568680981427,0.5798455542768597
Kepler-810 b,Kepler-810,1.075002423028976,1.4701758451005928,0.0,7.00850518208228,0.0535407669280298,5803.0,1.03,1.6428726885203375,0.3634738284094149
Kepler-811 b,Kepler-811,1.308332819650179,1.1505720275988207,0.0,6.594413459749778,0.1476524692586612,5747.0,1.01,2.190535589185423,0.34355238296669627
Kepler-812 b,Kepler-812,1.515127232962859,0.9202827531436926,0.0,7.059617628291383,0.097489621277257,6761.0,1.45,0.9783261227936076,0.24109998701724805
Kepler-813 b,Kepler-813,1.144222799920162,1.3686394258811698,0.0,6.706862336602747,0.1344434765494907,5743.0,0.95,1.6054298910365616,0.3836187801636164
Kepler-814 b,Kepler-814,1.1378330018213911,1.3762440252663892,0.0,7.060476365999801,0.0671912495403232,6162.0,1.15,1.3912819026309298,0.3310992796412876
Kepler-815 b,Kepler-815,1.631199404215613,0.8109302162163288,0.0,7.226209010100671,0.0905077575213005,5028.0,1.25,1.7749523509116738,0.24480515117799193
Kepler-816 b,Kepler-816,2.419478844465545,0.3228078744271551,0.0,6.505784060128229,0.0857188754025374,5286.0,0.9,1.6428726885203375,0.306118464979256
Kepler-817 b,Kepler-817,2.305580601973844,0.3708736633385453,0.0,7.025538314638521,0.0481232751817282,5861.0,1.03,1.515127232962859,0.23316960873261874
Kepler-818 b,Kepler-818,1.809926773183504,0.664233170395303,0.0,6.668228248417403,0.0848924670179626,5638.0,0.94,1.6054298910365616,0.29332653228996314
Kepler-819 b,Kepler-819,1.324418957401803,1.1314021114911006,0.0,6.186208623900494,0.1734489782903562,5279.0,0.86,1.6992786164338898,0.4157396262473616
Kepler-82 b,Kepler-82,1.623340817603092,0.6830968447064438,0.00329456694943,6.333279628139691,0.1555497007409655,5401.0,0.91,0.8796267475025636,0.3420403464860436
Kepler-82 c,Kepler-82,1.8468787684491343,0.4014570867106256,0.0069756137364252,6.111467339502679,0.2331730869513882,5401.0,0.91,0.8796267475025636,0.3700324070469913
Kepler-82 e,Kepler-82,1.244154593958768,0.4317824164255378,0.0,6.831953565565855,0.0610950993598108,5428.0,0.946,0.8796267475025636,0.279226130945027
Kepler-82 f,Kepler-82,1.7647307968401358,0.6981347220709844,0.0013990209137073,5.9949584363622375,0.2922964100025264,5401.0,0.91,0.8796267475025636,0.4105391911717284
Kepler-820 b,Kepler-820,1.958685340544036,0.559044196036465,0.0,6.318968113746434,0.4447114619583612,6260.0,1.23,1.289232648276759,0.34643324366191586
Kepler-821 b,Kepler-821,0.8372475245337022,1.8794650496471603,0.0,7.103322062526113,0.0285874568519125,5191.0,0.8400000000000001,1.7561322915849038,0.42859296334260216
Kepler-822 b,Kepler-822,1.0188473201992472,1.55814461804655,0.0,7.122866658599083,0.0399704320438272,5928.0,1.06,1.515127232962859,0.374472084768702
Kepler-823 b,Kepler-823,0.9439058989071284,1.6845453849209058,0.0,7.15305163493748,0.0494566087125925,5643.0,0.98,1.6992786164338898,0.39860413424515156
Kepler-824 b,Kepler-824,1.0543120297715298,1.5040773967762742,0.0,7.116394144093465,0.0535407669280298,6035.0,1.15,1.4609379041156565,0.361993312381519
Kepler-825 b,Kepler-825,0.9282193027394288,1.7119945007591926,0.0,7.147559271189454,0.0443039255565244,5976.0,1.03,1.515127232962859,0.4021517362604603
Kepler-825 c,Kepler-825,1.043804052173115,1.5173226235262949,0.0,6.889591308354466,0.0731575206177264,5976.0,1.03,1.515127232962859,0.3856403646701151
