pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age,LSS,hz_score,temp_score,retention_score,orbit_score,stellar_score
61 Vir b,61 Vir,1.1346227261911428,1.3812818192963463,0.1133286853070031,6.994922393843995,0.0489815744207495,5577.0,0.942,2.298577071596507,0.31523957411075476,0.06745163026248886,0.056563713347018436,0.5264022829694308,0.7866278610665535,0.9354733248158755
61 Vir c,61 Vir,1.6974487897568138,0.7561219797213337,0.1310282624064041,6.281967636746464,0.1967995759746077,5577.0,0.942,2.298577071596507,0.3363557335779871,0.1417818667958074,0.3921458721580883,0.09784952766386137,0.7557837414557255,0.9354733248158755
61 Vir d,61 Vir,1.809926773183504,0.664233170395303,0.300104592450338,5.894953646727139,0.3893357261782807,5577.0,0.942,2.298577071596507,0.4004595138143041,0.3532793807928002,0.48236259278207316,0.06507609740288621,0.4965853037914095,0.9354733248158755
7 CMa b,7 CMa,2.667228206581955,0.8501509293696101,0.0582689081239757,5.87245576052578,1.01450577937111,4826.0,1.34,1.667706820558076,0.42522742919659007,0.3404450005515158,0.48488205627336023,3.6083593112709e-10,0.8869204367171575,0.9615912119133658
7 CMa c,7 CMa,2.7013612129514133,0.4485245975686113,0.0769610411361283,5.9070497959656185,1.1483543805629235,4826.0,1.34,1.667706820558076,0.46128985455003296,0.4562561010352436,0.48090687638467783,1.785258135373674e-11,0.8521437889662113,0.9615912119133658
70 Vir b,70 Vir,2.6100697927420065,2.020222182019865,0.3356147262070837,6.05553264511394,0.3927175352856617,5495.0,1.09,2.171336806384092,0.31717923358292943,0.16568425690581692,0.4565963749364011,3.639979347383691e-08,0.45040864873439496,0.9999977777839506
AT2021ueyL b,AT2021ueyL,2.681021528714291,0.6575200029167942,0.3140294127857213,5.812337881210547,1.6114359150967734,3680.0,0.49,2.0149030205422647,0.28163789390475163,9.757435282525966e-08,0.6186596475026226,1.0763421918867746e-10,0.4781360325754237,0.7915934459900331
AU Mic b,AU Mic,1.600754357261709,0.8415671856782186,0.005753417307513,6.398594934535208,0.062880898039201,3678.0,0.51,0.0199006617063361,0.2932825010512981,0.12770078468753238,0.34469327838084984,0.12015458341264668,0.9885263304038653,0.3953035709253345
AU Mic c,AU Mic,1.2590348760420451,0.7975071958841881,0.0033743006389494,6.131226489483141,0.1050804764505074,3678.0,0.51,0.0199006617063361,0.3685035380589566,0.2170311340928761,0.43902576362330814,0.21964781693998175,0.9932627974009312,0.3953035709253345
AU Mic d,AU Mic,0.7030975114131134,1.864080130807681,0.0030453581859601,6.695056985529466,0.0971267107307227,3678.0,0.51,0.0199006617063361,0.4473523182289136,0.19725014953087808,0.19267938663505815,0.9561135270953143,0.993918567227454,0.3953035709253345
AU Mic e,AU Mic,1.769854633840005,0.6931471805599453,0.1447062209992586,6.1758880599104415,0.0971267107307227,3665.0,0.6000000000000001,0.0183309566847234,0.2995294960029657,0.18555056807609574,0.42683217816947727,0.07669665817804443,0.73242084892828,0.39297336105526004
BD+05 4868 A b,BD+05 4868 A,1.3453561970918029,1.269760544863939,0.1169827154856143,7.507141079727608,0.0205866336083883,4596.0,0.7,2.4932054526026954,0.2288904389656375,0.06501299622953553,0.0002371126281241266,0.27682807401641146,0.7802038868955371,0.7269060863543302
BD+14 4559 b,BD+14 4559,2.694627180770069,0.5253200699164432,0.2546422183735807,5.2321241438132375,0.5766133643039938,4864.0,0.49,1.8811430303627408,0.6558106745629091,0.9444569730498765,0.6907982211212164,3.376658266140136e-11,0.559898366565402,0.9656134205185476
BD+20 594 b,BD+20 594,1.2748235488973907,2.1849270495258133,0.0,6.304448802421981,0.2159175062224701,5766.0,1.6699999999999997,1.4678743481123135,0.4647636411552964,0.14933196654752817,0.3837456538719622,0.5944253141397018,1.0,0.9767597656773057
BD+45 564 b,BD+45 564,2.681021528714291,0.6647477060382473,0.1133286853070031,6.108803039525215,0.6043159668533296,5004.0,0.81,1.8586389980676,0.637680991211479,0.9999694639114135,0.4446279981847657,1.0925451926248548e-10,0.7866278610665535,0.9787189316778657
BD+55 362 b,BD+55 362,2.70805020110221,0.3770656335864664,0.2390169004704999,6.084954890195321,0.5766133643039938,5012.0,0.909,1.911466578592803,0.5973992543108995,0.9389496613264215,0.45021538357411833,9.28315061507302e-12,0.5827482523739896,0.979382017138668
BD-06 1339 b,BD-06 1339,1.3453561970918029,1.269760544863939,0.0,6.857303735486039,0.0419094030772096,4324.0,0.7,1.6863989535702286,0.3057483721269004,0.09518148931225037,0.11061144872485043,0.27682807401641146,1.0,0.8941637388311787
BD-06 1339 c,BD-06 1339,2.238579763018133,0.4021262068426497,0.2700271372130601,5.985949366419872,0.3611648492115844,4324.0,0.7,1.6863989535702286,0.6046704042616544,0.982702385888098,0.46954914737853437,0.0006323235680063099,0.5379444375946745,0.8941637388311787
BD-08 2823 b,BD-08 2823,1.3453561970918029,1.269760544863939,0.1397619423751586,6.428428322275518,0.0582689081239757,4816.0,0.5,1.7047480922384253,0.33956294069066895,0.08941145430037818,0.3310853173215853,0.27682807401641146,0.7408182206817179,0.9605016548368619
BD-08 2823 c,BD-08 2823,2.602689685444384,0.2569650997897204,0.173953307123438,5.861612093167793,0.5187937934151676,4746.0,0.74,1.7047480922384253,0.6320126856269599,0.9868220132403939,0.49194449553232056,2.8303936691880898e-09,0.6838614092123558,0.9525271562242759
BD-10 3166 b,BD-10 3166,2.714694743820879,0.3133498192003587,0.0198026272961797,7.165184308262897,0.0392207131532812,5393.0,1.4700000000000002,0.2231435513142097,0.18829009086049825,0.06568576956667865,0.017291068533006358,4.771916864209604e-12,0.9607894391523232,0.6489836046272244
BD-11 4672 b,BD-11 4672,2.714694743820879,0.3400373027857091,0.048790164169432,6.267617918735807,1.2119409739751128,4550.0,0.651,2.128231705849268,0.28254380912006305,8.418988712037462e-17,0.397316104624299,5.2517019837089394e-12,0.9048374180359595,0.9273104115934196
BD-11 4672 c,BD-11 4672,1.6174060820832772,0.8241754429663495,0.3364722366212129,5.586948988035406,0.262364264467491,4550.0,0.651,2.128231705849268,0.6158427999988713,0.592079298504513,0.9907271356477442,0.11634662019645821,0.44932896411722156,0.9273104115934196
BD-14 3065 b,BD-14 3065 A,3.117507330479912,1.1474024528375415,0.0639133257436528,7.601901959875166,0.0635380208039876,6935.0,1.41,1.175573329804238,0.193074919875674,0.05748522398245208,3.6443053982625814e-05,2.6873037450097612e-31,0.8763409950793732,0.853118812103828
BD-17 63 b,BD-17 63,2.624668592163159,1.667706820558076,0.4343116826657439,5.281679725395013,0.8501509293696101,4714.0,0.7410000000000001,1.667706820558076,0.3225102153479228,0.011430396377515526,0.759780440704108,1.3108752895274725e-08,0.33695698423380344,0.9486876539463445
BD-210397 b,BD-210397,2.70805020110221,0.3569748989477302,0.0953101798043248,4.445236148071766,1.289232648276759,4051.0,0.679,1.9740810260220096,0.2810697404734113,3.4112746145700836e-26,0.4564435103135698,8.695352868703763e-12,0.8187307530779818,0.8508578758548162
BEBOP-3 b,BEBOP-3,2.7212954278522306,0.2926696139628199,0.2207406666978994,6.421784856214322,0.8936360413093489,6033.0,1.083,1.8219653112851208,0.5149500699066724,0.7795379393279322,0.33416355781487006,2.8080762794245994e-12,0.6101807830906798,0.97552823378549
Barnard b,Barnard's star,0.5423242908253616,1.6863989535702286,0.0295588022415444,6.084499413075172,0.0226417304808246,3195.0,0.162,1.747459210331475,0.5103769491630737,0.23010911517239324,0.45031843841292213,0.7539990297721939,0.9417645335842487,0.7228288993664194
Barnard c,Barnard's star,0.5556077665378838,1.7029282555214391,0.0769610411361283,5.993961427306569,0.0270313390510304,3195.0,0.162,1.850971328859901,0.5302624868477929,0.28960652886919497,0.4682044096994376,0.7717591524272607,0.8521437889662113,0.7228288993664194
Barnard d,Barnard's star,0.5270925962298626,1.6714733033535532,0.0392207131532812,6.182084906716632,0.0186254641231648,3195.0,0.162,1.8332212590356487,0.4822130888217858,0.18345968948268007,0.42502929604622364,0.7357517445799318,0.9231163463866358,0.7228288993664194
Barnard e,Barnard's star,0.4928652983889978,1.62924053973028,0.0392207131532812,5.831882477283517,0.0373921192170626,3195.0,0.162,2.048595661508734,0.6069256440208972,0.4625634365168567,0.568671053718672,0.6913307661751198,0.9231163463866358,0.7228288993664194
CD Cet b,CD Cet,1.0367368849500225,1.5260563034950494,0.126553352635154,6.142037405587356,0.0183309566847234,3130.0,0.161,1.3862943611198906,0.46819145023650255,0.20024351369482493,0.4362017969970655,0.706116204481392,0.7635169150133236,0.714808387964367
CI Tau c,CI Tau,2.639057329615259,1.3506671834767394,0.4574248470388754,6.510689795052304,0.1570037488096646,3807.0,0.9,0.0024968801985871,0.19228478289653683,0.13428432985075262,0.2909216059769023,3.9526081733101745e-09,0.3134861808826053,0.4120624707576568
CoRoT-1 b,CoRoT-1,2.873564639579784,0.3220834991691133,0.0,7.549082710812286,0.027148131919012,5950.0,0.95,0.9555114450274363,0.2104019222967895,0.057528292847335,0.00010848210759293742,9.365321091909694e-18,1.0,0.9023989927332401
CoRoT-10 b,CoRoT-10,2.4740142086215764,1.547562508716013,0.4252677354043441,6.398594934535208,0.1002977213153639,5075.0,0.89,1.3862943611198906,0.2690063060856712,0.14216941200354066,0.34469327838084984,9.355192847488503e-06,0.3464558103300574,0.984262402176443
CoRoT-11 b,CoRoT-11,2.834976494674597,0.688134638736401,0.0,7.41336733569524,0.0426762742804363,6440.0,1.27,1.0986122886681096,0.214060163507295,0.05977906674751558,0.0010747580843299318,9.692955148809059e-16,1.0,0.9286880062458185
CoRoT-12 b,CoRoT-12,2.8414149131696336,0.3442986728706769,0.0676586484738148,7.274479558773871,0.0393745474740215,5675.0,1.078,1.9878743481543453,0.20994139662481742,0.06213383926090622,0.006120109407593431,2.228804621262077e-16,0.8693582353988059,0.9972870199172124
CoRoT-13 b,CoRoT-13,2.3905959703167587,1.205970806988609,0.0,7.438971592395862,0.049742091894814,5945.0,1.09,0.9688831819933256,0.2138755099926615,0.06484765585913817,0.0007331022976671381,8.804612234384091e-05,1.0,0.9097794564307757
CoRoT-14 b,CoRoT-14,2.5817308344235403,2.1162555148025524,0.0,7.577121930876679,0.0266419309464211,6035.0,1.13,1.6486586255873816,0.2180460621295825,0.05855884008614743,6.174174315042111e-05,1.506438823497669e-07,1.0,0.9753500253486682
CoRoT-16 b,CoRoT-16,2.646883765864722,0.3646431135879092,0.2851789422336624,6.956450200520896,0.059965581167434,5650.0,1.098,2.0451088625993306,0.19758830689283313,0.08189679103178063,0.06975518934686462,3.9058275648527897e-10,0.5168513344916992,0.998004991677073
CoRoT-17 b,CoRoT-17,2.52011290552262,1.3402504226184837,0.0,7.394493107219038,0.0450689633675781,5740.0,1.04,2.4595888418037104,0.20382339481198664,0.06280113706502442,0.0014059735393764019,1.202953861794425e-06,1.0,0.8149126286361161
CoRoT-18 b,CoRoT-18,2.7523860149222616,1.1631508098056809,0.0769610411361283,7.346655163176539,0.029073247485707,5440.0,0.95,0.4700036292457356,0.17948018008712877,0.061816348480560154,0.0026482657013293903,1.9592596505392903e-12,0.8521437889662113,0.7196801279658736
CoRoT-19 b,CoRoT-19,2.738256043159276,0.5364933705145685,0.0459289318883998,7.601402334583733,0.0505029821731067,6090.0,1.21,1.791759469228055,0.20893295048804003,0.05963724368427722,3.684280145758598e-05,1.777361772173442e-12,0.910282762240767,0.9702242827374643
CoRoT-2 b,CoRoT-2,2.8583075976423187,0.904218150639886,0.0141987193998129,7.327780538421631,0.0275957115907991,5625.0,0.96,1.308332819650179,0.21919691381606896,0.060914372224409624,0.003340082804414582,1.618403363199276e-16,0.9718051087760714,0.9986135195881476
CoRoT-21 b,CoRoT-21,2.7454551642145693,0.8586616190375187,0.0,7.675946850261909,0.040853994008266,6200.0,1.29,1.62924053973028,0.21591990781320058,0.057271791393572434,6.3137406859893975e-06,2.019907244817679e-12,1.0,0.9587320238987476
CoRoT-22 b,CoRoT-22,1.7715567619105357,0.2223432311434406,0.0741793981742515,6.786716950605081,0.0880108773227133,5939.0,1.099,1.4586150226995167,0.25135350970818093,0.07810477530290341,0.14464689974978084,0.019024110662664084,0.8572720210114575,0.9832308918104093
CoRoT-23 b,CoRoT-23,2.547098670044448,1.3862943611198906,0.1484200051182732,7.415175109613295,0.0468835858988504,5900.0,1.14,2.1041341542702074,0.19383948421366445,0.06388578175168003,0.0010468440521010473,4.058429742626335e-07,0.7261490370736909,0.9860276471158722
CoRoT-24 b,CoRoT-24,1.547562508716013,0.6418538861723948,0.0,6.976348070447749,0.0544881852840697,4950.0,0.91,2.4849066497880004,0.23956291356298565,0.08533083786354949,0.06273408832971782,0.0830705104874787,1.0,0.7739949613081814
CoRoT-24 c,CoRoT-24,1.791759469228055,0.832909122935104,0.0,6.746412128573375,0.0934903430873388,4950.0,0.91,2.4849066497880004,0.2792974874994908,0.11902664001002969,0.1653856423869074,0.09446128384217692,1.0,0.7739949613081814
CoRoT-25 b,CoRoT-25,2.5733752977756086,0.1397619423751586,0.0,7.193685818395112,0.0561912796497424,6040.0,1.09,1.7047480922384253,0.22378667871149477,0.06548425386960462,0.013507971240132558,6.112964392287989e-09,1.0,0.9749019582450711
CoRoT-26 b,CoRoT-26,2.716018370751387,0.2468600779315258,0.0,7.378383712996714,0.0512632939375415,5590.0,1.09,2.26176309847379,0.2175724792930533,0.06058894589121319,0.0017531338773097373,3.3187495845828893e-12,1.0,0.9592806476113749
CoRoT-27 b,CoRoT-27,2.5085417928854343,2.6100697927420065,0.0629747991613884,7.313886831633462,0.0465018336514197,5900.0,1.05,1.6505798557652755,0.21117358457553737,0.0679312029634043,0.003938421361783332,3.7519712832787183e-06,0.8780954309205613,0.9860276471158722
CoRoT-28 b,CoRoT-28,2.4599814997462244,0.5247285289349821,0.0459289318883998,7.200240547596188,0.0585518869496154,5150.0,1.01,2.5649493574615367,0.18836133018568252,0.0625428236894417,0.012733436547918829,2.873388330583672e-06,0.910282762240767,0.7225913185565538
CoRoT-29 b,CoRoT-29,2.405872461165897,0.8960880245566356,0.0788111804242897,7.036714736219429,0.0378736524280815,5260.0,0.97,1.7047480922384253,0.2177070028187868,0.06377003342342184,0.04406023400319309,3.483784079283456e-05,0.8487420218802068,0.9949126286361163
CoRoT-30 b,CoRoT-30,2.510402273212188,1.4929040961781488,0.0069756137364252,6.965080345601407,0.0810268386423734,5650.0,0.98,1.3862943611198906,0.24420052703902426,0.0832150156691154,0.06665832689116676,2.1811902434160743e-06,0.9860975442628619,0.998004991677073
CoRoT-31 b,CoRoT-31,2.8544647483576067,0.2851789422336624,0.0198026272961797,7.401597497707714,0.0569472804417501,5700.0,1.25,1.7404661748405044,0.21779164287949704,0.06213879053883352,0.0012724090245663365,5.25158821657308e-17,0.9607894391523232,0.996460200195314
CoRoT-32 b,CoRoT-32,2.000010001372138,0.7419373447293773,0.0752002325629351,6.844815479208263,0.0685927914656117,5970.0,1.08,0.7508026930481078,0.22739527397180812,0.07625502729499715,0.11637642418559425,0.02807619501181758,0.8553880956429876,0.8045785980549827
CoRoT-35 b,CoRoT-35,2.987250786211827,0.2546422183735807,0.0,7.466227556215481,0.0420052941450301,6390.0,1.01,1.9600947840472696,0.214588702093503,0.059787626308785834,0.00047623592747924345,1.5552144821681552e-23,1.0,0.9354397390355813
CoRoT-36 b,CoRoT-36,2.821656394923973,0.2231435513142097,0.0,7.357556200910353,0.0639133257436528,6730.0,1.32,1.1314021114911006,0.20986464896284945,0.05916857838739717,0.0023057548312165237,8.074205920524844e-16,1.0,0.8857920781945614
CoRoT-4 b,CoRoT-4,2.663052835171474,0.421994410059375,0.0,6.980075940561763,0.0861776962410523,6190.0,1.16,0.6931471805599453,0.21670941220908602,0.0724536991943746,0.06146574165978152,1.815014072147893e-10,1.0,0.7598418203980926
CoRoT-5 b,CoRoT-5,2.806869368716614,0.1963888140053901,0.0861776962410523,7.271703706887368,0.048285274829495,6100.0,1.0,2.066862759472976,0.20407626722138864,0.06299588493135613,0.006304129995283434,2.522185472966138e-15,0.835270211411272,0.9692465385546543
CoRoT-6 b,CoRoT-6,2.643902714611736,1.199964782928397,0.0953101798043248,6.925595197110468,0.0820407103362095,6090.0,1.05,1.252762968495368,0.22574188987203897,0.07566206257006292,0.08145865561170262,2.4402333338116306e-09,0.8187307530779818,0.9702242827374643
CoRoT-7 b,CoRoT-7,0.986320399036006,2.3374694948475474,0.0,7.471363088187097,0.0168728494893736,5275.0,0.8200000000000001,1.0296194171811583,0.40238429888524174,0.05860954689536044,0.00043778820902953705,0.9310449431757942,1.0,0.9555252178444933
CoRoT-7 c,CoRoT-7,1.3428648031925547,1.1118575154181305,0.0,7.001609854453761,0.0449733656427311,5256.0,0.899,1.0296194171811583,0.2797324442769834,0.06985979254112061,0.054434062043443254,0.23099362438884263,1.0,0.9547427649896185
CoRoT-7 d,CoRoT-7,1.6695918352538477,0.7793248768009976,0.0801965419942765,6.731495313566778,0.0971267107307227,5250.0,0.915,1.0296194171811583,0.2781352344102713,0.09653100722478374,0.17323344854668762,0.10486386970724784,0.8461996113371885,0.9544828466975666
CoRoT-8 b,CoRoT-8,2.0001277349601105,0.9555114450274363,0.0,6.769641976852503,0.0610950993598108,5080.0,0.8800000000000001,1.3862943611198906,0.273370228931211,0.08117977208783217,0.15333958526055078,0.04080038627900626,1.0,0.9846233512953078
CoRoT-9 b,CoRoT-9,2.5610026563957926,0.6205764877251099,0.1248689820458692,6.042632833682381,0.3379711127449488,5625.0,0.96,1.9459101490553128,0.41755847935926493,0.3607089603883906,0.4592202642161213,6.230190606561369e-08,0.7664391275010192,0.9986135195881476
DMPP-1 b,DMPP-1,1.8389610707123487,0.6423800635062922,0.0797349680188535,6.777646593635117,0.1364521231355,6196.0,1.21,1.1019400787607845,0.2578035136453614,0.08163555068901622,0.14924594734283284,0.05648607985564189,0.8470462341893996,0.9591774467842915
DMPP-1 c,DMPP-1,1.4011829736136412,1.043804052173115,0.0554347068881005,7.122866658599083,0.0707380145053416,6196.0,1.21,1.1019400787607845,0.2519197457034396,0.06593825720512855,0.024259495273677,0.18816470798277685,0.8922579558824083,0.9591774467842915
DMPP-1 d,DMPP-1,0.9745596399981308,1.62924053973028,0.0676586484738148,7.398174092970465,0.0413338634929772,6196.0,1.21,1.1019400787607845,0.3668601984776924,0.060036958022330895,0.0013353654148973025,0.8132992679892124,0.8693582353988059,0.9591774467842915
DMPP-1 e,DMPP-1,1.0508216248317612,1.5107219394949427,0.0676586484738148,7.181591944611865,0.0630686914669829,6196.0,1.21,1.1019400787607845,0.3458093909171368,0.06433811315728136,0.01502897453293373,0.6834011973027256,0.8693582353988059,0.9591774467842915
DMPP-2 b,DMPP-2,2.72785282839839,0.2319050569827825,0.0751074724868054,6.90875477931522,0.0642884898823618,6500.0,1.44,1.0986122886681096,0.22355329523574974,0.06830226611597603,0.08824834776444226,1.366863754136712e-12,0.8555591903710185,0.9202949611667233
DMPP-3 A b,DMPP-3 A,0.8796267475025636,1.801709800081223,0.1310282624064041,6.75110146893676,0.0641009254065236,5138.0,0.87,2.476538400117484,0.4140197313721349,0.07880829520927646,0.16293559066531982,0.9530296402300985,0.7557837414557255,0.7951862819096591
DMPP-4 b,DMPP-4,1.5107219394949427,0.924258901523332,0.0610950993598108,7.357938780778566,0.0473891832538038,6400.0,1.25,1.1474024528375415,0.23131395373985564,0.05987529508117483,0.002294435797505826,0.14105849188637745,0.8816148467834161,0.9341080845645089
DS Tuc A b,DS Tuc A,1.9021075263969205,1.269760544863939,0.0,6.746412128573375,0.0971267107307227,5428.0,1.01,0.0440168854167743,0.25748818022627046,0.08812480218268141,0.1653856423869074,0.12222071166857146,1.0,0.6085394653189078
EPIC 201170410.02,EPIC 201170410,0.7163753066791524,1.873339456220478,0.0,6.385531610263777,0.0343048036919903,3648.0,0.287,1.754403682684286,0.5231950167613272,0.18066867808369944,0.3504729746695639,0.9683860234224104,1.0,0.7866553108015926
EPIC 201238110 b,EPIC 201238110,1.0543120297715298,1.5040773967762742,0.0940912553995403,5.96435025461641,0.0971267107307227,3587.0,0.41,1.5432981099295553,0.5534287168616654,0.400136041680363,0.47299287131948187,0.676516446552253,0.8209278943504739,0.7773680569816994
EPIC 201427007 b,EPIC 201427007,0.9162907318741552,1.7334238922150915,0.0392207131532812,7.299459471840264,0.0971267107307227,5633.0,0.9300000000000002,2.1730457216390606,0.40326470231561995,0.08392491654407541,0.00464890783199559,0.9028702342543542,0.9231163463866358,0.9984307307766018
EPIC 201497682 b,EPIC 201497682,0.5259112611840315,1.6695918352538477,0.0184291354683671,6.694809552644373,0.0971267107307227,4991.0,0.78,1.9609394975988352,0.43943258193432916,0.1437722356128073,0.19281245359437219,0.7339937311531073,0.9634834193942216,0.9776209790120991
EPIC 201595106 b,EPIC 201595106,0.9419584786227329,2.4932054526026954,0.0,7.620214770574455,0.0175451792157488,5679.0,0.958,1.9459101490553128,0.41287100140400707,0.05732524726257585,2.4232876697617857e-05,0.9654245199138598,1.0,0.9971620266015913
EPIC 201615463 c,K2-166,0.7975071958841881,1.9444805562457188,0.0,7.199245092776746,0.0971267107307227,5960.0,1.073,1.883122475242028,0.4247578504593861,0.0686683485242545,0.012848856218834987,0.9967453329291855,1.0,0.9816264783535111
EPIC 201754305 d,K2-16,0.708035793053696,1.860974538249528,0.0103779621781354,6.937411163889648,0.0971267107307227,4761.0,0.67,2.2211580942983167,0.45254319028937134,0.1429655711120503,0.07686201622069277,0.9568963050991373,0.9793521474048685,0.9397526058466625
EPIC 201757695.02,EPIC 201757695,0.6461551487810531,1.80005827204275,0.0,6.920651760717157,0.0291703772997798,4520.0,0.727,1.9033008439609624,0.41283104900516365,0.06431614810727765,0.08342304558660542,0.8857601813024576,1.0,0.9231259951047355
EPIC 201833600 c,K2-50,0.6931471805599453,1.8468787684491343,0.0168571170664229,6.666689581158936,0.0971267107307227,4326.0,0.611,1.9598130542243049,0.48277291565774166,0.16151710542971442,0.2079902254586163,0.9407005411365956,0.9665715046375066,0.8944711370161771
EPIC 201841433 b,EPIC 201841433,0.712949807856125,1.867176108512809,0.0207825391825284,6.802194743321643,0.0344014267173324,5053.0,0.8019999999999999,1.6674237616327534,0.4463344376607139,0.07242851113976331,0.13690434868083654,0.9630430998125803,0.9588697805724847,0.9826277357182305
EPIC 205950854 c,K2-168,0.8372475245337022,1.8794650496471603,0.0,6.868598563780943,0.0971267107307227,5502.7,0.877,1.6349107084071313,0.4578684396842733,0.09000689085908592,0.10550518497829858,0.9999489821948302,1.0,0.999999352000525
EPIC 206024342 b,EPIC 206024342,0.9932517730102834,1.599387576580599,0.0045894523338072,6.796600229615975,0.0971267107307227,5724.0,0.9280000000000002,0.9858167945227654,0.4151688635901333,0.0896629295523475,0.13968691521547213,0.7831221097360619,0.9908421905166154,0.9315646844406968
EPIC 206024342 c,EPIC 206024342,0.8754687373538999,1.8066480817218056,0.0382587121170903,7.381875423739712,0.0971267107307227,5724.0,0.9280000000000002,2.044202889587127,0.4152153006415211,0.0896629295523475,0.0016723535964304032,0.9568113790033415,0.9249644265435393,0.9955646844406967
EPIC 206024342 d,EPIC 206024342,1.2809338454620645,1.184789984909162,0.062880898039201,6.771477260689509,0.0971267107307227,5724.0,0.9280000000000002,2.124653884501384,0.31588937602649725,0.0896629295523475,0.15239822152823126,0.29512110050032797,0.8782710675698249,0.9955646844406967
EPIC 206032309 b,EPIC 206032309,0.6981347220709844,1.854734268389444,0.0536355491659094,6.418658530679712,0.0971267107307227,3489.0,0.221,1.4727013888606295,0.6428070329855492,0.5813096387750204,0.33560277628904306,0.947992100011488,0.8956549863849572,0.7628404670123796
EPIC 206042996 b,EPIC 206042996,0.9932517730102834,1.599387576580599,0.0,6.3466884387794,0.0971267107307227,4114.0,0.565,1.621959192987772,0.4986091182380867,0.18324956616140087,0.36698353137943146,0.7831221097360619,1.0,0.8610146528952616
EPIC 206042996 c,EPIC 206042996,0.7884573603642702,1.9387416595767009,0.1079858664067114,7.097110375673228,0.0971267107307227,4114.0,0.565,1.657465881444682,0.4361707610870666,0.18324956616140087,0.029359345407406093,0.994923901689367,0.796073309513252,0.8610146528952616
